activeaddresses,difficulty,difficulty30mom,difficulty30rsi,difficulty90mom,hashrate90var,median_transaction_fee30trxUSD,median_transaction_feeUSD,mining_profitability,mining_profitability90rsi,price30smaUSD,price30wmaUSD,price3emaUSD,price3wmaUSD,price7smaUSD,price90wmaUSD,sentinusd90emaUSD,sentinusd90smaUSD,size90trx,transactionvalueUSD,priceUSD
459724,194254820283.0,15576512612.0,97.899,50138372436.0,1.2572759972597e+34,0.151,0.0493,1.29,48.513000000000005,450.838,452.914,454.20300000000003,454.096,454.213,436.94199999999995,1337228561,1437974259,0.142,4341.0,744.823
400946,194254820283.0,15576512612.0,97.899,41452934788.0,1.2526992590928e+34,0.158,0.0519,1.079,47.762,451.531,452.827,451.848,451.64,453.994,437.366,1332945671,1428330078,0.142,5228.0,748.164
397298,194254820283.0,15576512612.0,97.899,30763165374.0,1.2703646136873999e+34,0.168,0.0511,1.19,48.188,451.69699999999995,452.18199999999996,446.68800000000005,446.254,452.17699999999996,437.608,1324328013,1419057532,0.142,4496.0,753.295
415312,194254820283.0,15576512612.0,97.899,30763165374.0,1.2469029573219e+34,0.17600000000000002,0.0477,1.197,48.214,451.658,451.561,444.37800000000004,443.126,450.32599999999996,437.85900000000004,1310523573,1406347660,0.142,3639.0,747.682
393300,194254820283.0,15576512612.0,97.899,30763165374.0,1.358945091693e+34,0.183,0.0461,1.237,48.369,451.51800000000003,450.89,442.82300000000004,441.57800000000003,448.225,438.092,1296343608,1392088732,0.141,3613.0,681.946
437689,194254820283.0,15576512612.0,97.899,30763165374.0,1.6453916301468e+34,0.187,0.0462,1.113,47.919,451.379,450.255,442.246,441.602,446.205,438.332,1288546084,1383742810,0.141,4230.0,649.939
462383,194770865921.0,16092558249.0,97.963,31279211012.0,1.6339936387933e+34,0.191,0.047,1.109,47.903,451.12800000000004,449.849,443.667,443.31199999999995,445.009,438.644,1284789664,1379002375,0.141,4536.0,588.9259999999999
450438,199312067531.0,20633759860.0,98.406,35820412622.0,1.6047525875603e+34,0.19699999999999998,0.0518,1.155,48.088,450.819,449.654,445.88199999999995,446.023,444.173,439.01599999999996,1289422066,1381077191,0.14,6038.0,652.469
413798,199312067531.0,20633759860.0,98.406,35820412622.0,1.6121802968562e+34,0.205,0.0521,1.125,47.978,450.41,449.655,448.36400000000003,448.97,444.366,439.44300000000004,1296564837,1383541045,0.14,7431.0,669.2869999999999
456557,199312067531.0,20633759860.0,98.406,35820412622.0,1.5708544178627999e+34,0.221,0.064,1.276,48.583999999999996,450.85699999999997,451.055,460.23800000000006,461.02,448.735,440.33099999999996,1310824976,1393020548,0.14,9042.0,640.632
436334,199312067531.0,20645895351.0,98.406,35820412622.0,1.5827181824754e+34,0.245,0.0653,1.177,48.21,452.611,454.027,478.57300000000004,480.965,456.57,441.75300000000004,1322010745,1372792945,0.141,9433.0,637.878
369009,199312067531.0,20652809759.0,98.406,35820412622.0,1.5854323322473999e+34,0.27399999999999997,0.0649,1.32,48.787,455.048,458.527,500.47,505.504,468.155,443.719,1324380014,1340531829,0.141,8006.0,647.563
492783,199312067531.0,20652809759.0,98.406,35820412622.0,1.5304390118462e+34,0.306,0.0619,1.4569999999999999,49.33,457.75800000000004,463.565,516.803,523.508,481.222,445.901,1321575748,1300701912,0.141,5666.0,633.786
435775,199312067531.0,20652809759.0,98.406,35820412622.0,1.5400354959668e+34,0.33799999999999997,0.0622,1.215,48.41,460.60699999999997,468.575,526.109,532.481,494.126,448.108,1322633989,1288529087,0.141,6367.0,651.127
450917,199312067531.0,20652809759.0,98.406,35820412622.0,1.5141569618846e+34,0.371,0.0618,1.5390000000000001,49.678000000000004,463.472,473.194,529.155,533.428,506.14,450.22,1321033588,1285913007,0.141,5354.0,674.2510000000001
439406,199312067531.0,20652809759.0,98.406,35983782014.0,1.5382826181602e+34,0.405,0.064,1.276,48.696000000000005,466.414,477.783,531.875,533.933,518.105,452.35699999999997,1319483419,1265042292,0.142,5414.0,683.826
443089,199312067531.0,20652809759.0,98.406,40884863764.0,1.5429457273951e+34,0.439,0.0642,1.429,49.285,469.913,483.30300000000005,541.927,542.888,529.514,454.848,1313963379,1189330150,0.142,4555.0,673.449
410980,199312067531.0,20652809759.0,98.406,40884863764.0,1.5152122921854001e+34,0.47,0.0604,1.2819999999999998,48.742,474.06300000000005,489.835,556.543,558.6709999999999,540.121,457.725,1303796733,1189766845,0.142,4332.0,668.6239999999999
410251,199312067531.0,20652809759.0,98.406,40884863764.0,1.513422158001e+34,0.5,0.0617,1.7309999999999999,50.43600000000001,478.144,496.274,565.2090000000001,569.32,547.48,460.62,1298194463,1188231970,0.142,5531.0,669.77
446221,199312067531.0,20652809759.0,98.406,40884863764.0,1.5786816316839e+34,0.527,0.0615,1.49,49.54600000000001,482.22900000000004,502.88,572.873,576.753,554.251,463.62199999999996,1294669777,1190295277,0.142,5148.0,670.711
442725,199312067531.0,20652809759.0,98.406,40884863764.0,1.6051241896376e+34,0.551,0.0614,1.3969999999999998,49.207,486.295,509.162,576.236,578.9580000000001,560.563,466.56199999999995,1293206683,1194506336,0.142,5375.0,640.923
432718,196422606561.0,17763348788.0,80.487,37995402794.0,1.6142208580538e+34,0.573,0.0618,1.462,49.451,490.176,514.854,575.38,577.2180000000001,566.61,469.35,1290045682,1196077666,0.142,5002.0,644.648
464860,196061423940.0,17402166167.0,78.63600000000001,37634220172.0,1.6625353967088e+34,0.5920000000000001,0.0617,1.5619999999999998,49.827,494.161,520.28,574.83,575.248,572.279,472.093,1288085713,1198417536,0.142,5084.0,649.595
456051,196061423940.0,5558919448.0,78.63600000000001,37634220172.0,1.6547360579719e+34,0.609,0.0615,1.4369999999999998,49.36600000000001,498.176,525.37,573.939,573.7040000000001,575.289,474.77099999999996,1288720839,1204662989,0.141,5771.0,645.327
414577,196061423940.0,1806603656.0,78.63600000000001,37634220172.0,1.6057524156129002e+34,0.622,0.0603,1.5419999999999998,49.75899999999999,502.46,530.62,576.744,576.504,576.487,477.55300000000005,1284479497,1209417595,0.141,5144.0,646.33
443702,196061423940.0,1806603656.0,78.63600000000001,37634220172.0,1.5787356854988002e+34,0.635,0.0638,1.5919999999999999,49.949,508.6,539.394,607.6,607.919,585.7130000000001,481.589,1295930093,1218379507,0.141,8574.0,653.631
501460,196061423940.0,1806603656.0,78.63600000000001,37634220172.0,1.5931247471974001e+34,0.652,0.0739,1.885,51.037,516.3290000000001,550.896,647.242,652.8530000000001,600.906,486.635,1309013286,1224730217,0.141,7529.0,659.574
474058,196061423940.0,1806603656.0,78.63600000000001,37634220172.0,1.6104578152238998e+34,0.6890000000000001,0.10300000000000001,1.56,49.823,523.992,561.8330000000001,666.547,678.297,616.085,491.592,1315719501,1181086619,0.141,6559.0,655.688
497380,196061423940.0,1806603656.0,78.63600000000001,37634220172.0,1.5654265657356002e+34,0.7509999999999999,0.122,1.949,51.228,531.554,572.07,674.6089999999999,684.433,631.534,496.413,1321252062,1161413687,0.141,6113.0,658.89
503551,196061423940.0,1806603656.0,78.63600000000001,33683543829.0,1.5517968161459e+34,0.8290000000000001,0.11699999999999999,1.857,50.888000000000005,540.938,585.195,704.799,709.36,654.493,502.319,1337323688,1160187268,0.141,7667.0,660.703
509363,196061423940.0,1806603656.0,78.63600000000001,30564588821.0,1.5048281149745001e+34,0.92,0.11900000000000001,1.944,51.198,550.634,598.349,724.811,731.186,679.0319999999999,508.36199999999997,1353288213,1173215351,0.142,8138.0,667.4639999999999
495933,196061423940.0,1806603656.0,78.63600000000001,30564588821.0,1.4741096066908001e+34,1.018,0.12,2.119,51.818000000000005,560.59,611.0930000000001,736.488,744.855,703.12,514.3969999999999,1361959118,1184567765,0.142,7450.0,675.1339999999999
443893,196061423940.0,1806603656.0,78.63600000000001,30564588821.0,1.5804781175834e+34,1.13,0.136,1.94,51.147,570.982,623.526,744.8919999999999,750.173,719.5260000000001,520.462,1365254916,1192087784,0.14300000000000002,6932.0,668.951
469212,196061423940.0,1806603656.0,78.63600000000001,30564588821.0,1.6578873571870001e+34,1.248,0.135,1.8619999999999999,50.857,581.169,634.9259999999999,746.2869999999999,749.6339999999999,728.211,526.32,1378688305,1203752554,0.14300000000000002,7932.0,667.413
518259,206307449112.0,12052628829.0,89.211,40810613994.0,1.6720417969501e+34,1.348,0.0962,1.6580000000000001,50.101000000000006,589.192,641.427,714.117,715.75,727.653,530.651,1391040159,1215756989,0.14300000000000002,7825.0,662.495
461509,209453158595.0,15198338312.0,90.677,43956323477.0,1.66224779793e+34,1.4409999999999998,0.11599999999999999,1.469,49.417,596.134,645.347,682.028,676.898,722.977,534.215,1399164746,1224772443,0.14400000000000002,7476.0,659.5210000000001
496189,209453158595.0,14682292674.0,90.677,43956323477.0,1.6353028588648e+34,1.515,0.094,1.4709999999999999,49.423,600.928,644.882,635.477,624.7669999999999,702.1110000000001,536.38,1409261296,1235687087,0.145,7707.0,653.6659999999999
469900,209453158595.0,10141091064.0,90.677,43956323477.0,1.6144412896613e+34,1.581,0.113,1.591,49.869,607.741,648.207,643.9730000000001,630.866,688.9169999999999,539.9,1418332909,1248988213,0.145,7672.0,656.306
491143,209453158595.0,10141091064.0,90.677,43956323477.0,1.6271930640134998e+34,1.636,0.107,1.771,50.531000000000006,615.0219999999999,652.177,656.63,650.288,677.6489999999999,543.732,1418308839,1256656309,0.146,7024.0,656.1189999999999
453212,209453158595.0,10141091064.0,90.677,43956323477.0,1.6377983132007e+34,1.6769999999999998,0.1,1.504,49.549,620.64,653.83,648.631,652.156,661.554,546.872,1412308699,1259585146,0.147,6426.0,651.943
404257,209453158595.0,10141091064.0,90.677,43956323477.0,1.6690940556192e+34,1.703,0.0957,1.534,49.663000000000004,625.339,654.942,643.254,644.031,645.868,549.9,1411640574,1265130016,0.147,6372.0,652.979
431494,209453158595.0,10141091064.0,90.677,43956323477.0,1.6787514296456e+34,1.713,0.0878,1.585,49.849,629.512,656.3760000000001,645.409,643.179,640.956,553.086,1407116639,1269222736,0.147,5681.0,654.826
410086,209453158595.0,10141091064.0,90.677,43956323477.0,1.5922717557174998e+34,1.7080000000000002,0.0859,1.587,49.858999999999995,632.867,656.6510000000001,639.597,639.06,638.649,555.9119999999999,1403839390,1273121911,0.147,5617.0,655.2180000000001
442083,209453158595.0,10141091064.0,90.677,42929247222.0,1.5583736751217002e+34,1.693,0.0883,1.564,49.772,636.724,657.829,645.362,644.753,647.534,559.066,1402767772,1278133143,0.147,5846.0,655.252
449855,209453158595.0,10141091064.0,90.677,42601645313.0,1.6601219246329002e+34,1.669,0.0906,1.5319999999999998,49.652,641.4590000000001,660.2510000000001,659.807,659.799,650.646,562.6709999999999,1401691272,1285020183,0.147,6712.0,636.085
408449,209453158595.0,10141091064.0,90.677,42601645313.0,1.5946661768083e+34,1.641,0.0927,1.722,50.373999999999995,646.433,662.9839999999999,671.816,675.185,652.7230000000001,566.423,1403164134,1294103111,0.147,7391.0,620.444
383963,209453158595.0,10141091064.0,90.677,42601645313.0,1.6232618682892e+34,1.6059999999999999,0.0881,1.6569999999999998,50.126000000000005,650.482,664.727,672.633,677.0419999999999,657.4110000000001,569.883,1397979126,1297175976,0.146,6596.0,595.245
441260,209557682218.0,10245614686.0,90.74,42706168935.0,1.6479878700273002e+34,1.564,0.0852,1.608,49.937,653.731,665.8969999999999,670.628,672.7660000000001,661.804,573.174,1405399566,1305918099,0.145,8120.0,552.184
426264,213398925331.0,14086857800.0,92.62700000000001,46547412049.0,1.6272763314456e+34,1.5190000000000001,0.0867,1.6969999999999998,50.281000000000006,656.928,666.932,670.199,670.0010000000001,664.9760000000001,576.43,1404704571,1309978459,0.145,6395.0,572.822
391335,213398925331.0,14086857800.0,92.62700000000001,46547412049.0,1.6094542801302e+34,1.4709999999999999,0.0882,1.5119999999999998,49.567,659.933,667.821,670.455,670.05,670.2510000000001,579.646,1403846459,1312382757,0.14400000000000002,6365.0,573.026
390884,213398925331.0,14086857800.0,92.62700000000001,46547412049.0,1.5579498874678e+34,1.421,0.0854,1.4869999999999999,49.468999999999994,661.977,666.595,655.689,655.66,668.793,582.145,1412815915,1319791969,0.14300000000000002,8465.0,575.443
398382,213398925331.0,16976318770.0,92.62700000000001,46547412049.0,1.5426517892258e+34,1.368,0.0844,1.585,49.854,664.315,665.477,650.169,647.75,664.564,584.673,1414168389,1325773741,0.142,7002.0,589.396
396352,213398925331.0,17337501392.0,92.62700000000001,46547412049.0,1.5626779927882e+34,1.315,0.0873,1.32,48.838,666.825,664.5269999999999,649.882,646.5,659.674,587.255,1410043769,1330089447,0.141,6621.0,589.0319999999999
348927,213398925331.0,17337501392.0,92.62700000000001,46547412049.0,1.5985819809356002e+34,1.261,0.0845,0.78,46.861999999999995,669.235,663.14,647.604,646.637,655.6569999999999,589.685,1400626727,1329012503,0.14,6042.0,586.113
429180,213398925331.0,17337501392.0,92.62700000000001,46547412049.0,1.5848319823983e+34,1.207,0.0869,0.764,46.805,671.461,661.6619999999999,646.967,646.54,652.472,592.0830000000001,1401416858,1328532890,0.138,6591.0,589.594
392187,213398925331.0,17337501392.0,92.62700000000001,46547412049.0,1.583574959625e+34,1.1520000000000001,0.0784,0.78,46.871,671.967,660.512,650.299,649.813,650.1659999999999,594.5880000000001,1403834479,1330195327,0.13699999999999998,6905.0,592.19
362818,213398925331.0,17337501392.0,92.62700000000001,38903264456.0,1.5824549579827999e+34,1.099,0.0886,0.7390000000000001,46.721000000000004,671.056,659.7130000000001,654.937,655.3860000000001,648.575,597.1659999999999,1405625791,1332776051,0.135,6865.0,586.987
398175,213398925331.0,17337501392.0,92.62700000000001,34720617660.0,1.5770070450166e+34,1.047,0.0855,0.8490000000000001,47.173,670.051,658.721,655.312,656.6410000000001,650.685,599.602,1404930710,1329947368,0.134,6316.0,586.74
391889,213398925331.0,17337501392.0,92.62700000000001,34720617660.0,1.54092036267e+34,0.997,0.087,0.8240000000000001,47.083,669.258,658.0010000000001,657.1010000000001,657.937,652.719,602.0509999999999,1422531852,1339901195,0.133,10215.0,576.2719999999999
410103,213398925331.0,17337501392.0,92.62700000000001,34720617660.0,1.5674567892241e+34,0.948,0.0844,0.8170000000000001,47.058,666.7819999999999,657.449,658.9019999999999,659.263,654.306,604.485,1419785919,1341886681,0.131,7128.0,569.003
371105,213398925331.0,17337501392.0,92.62700000000001,34720617660.0,1.5752596431141e+34,0.9,0.0859,0.779,46.916000000000004,664.203,657.493,663.183,663.7819999999999,657.4689999999999,607.011,1418704929,1338317943,0.13,8022.0,571.996
424993,213402086675.0,17340662735.0,92.62899999999999,34723779003.0,1.5741269289574e+34,0.857,0.0915,0.805,47.026,661.7689999999999,658.198,669.159,670.172,661.584,609.646,1420963129,1337587237,0.128,6891.0,574.509
395388,213492501108.0,17431077168.0,92.686,34814193436.0,1.5587778900555e+34,0.8170000000000001,0.0907,0.754,46.831,658.957,658.6619999999999,669.055,670.7639999999999,663.7719999999999,612.085,1427040696,1336690163,0.127,7646.0,573.871
397145,213492501108.0,17431077168.0,92.686,34814193436.0,1.5635553044225e+34,0.779,0.0905,0.853,47.256,656.2819999999999,659.207,668.2339999999999,669.212,664.8919999999999,614.434,1431688771,1330128121,0.125,7209.0,574.592
413155,213492501108.0,7185051995.0,92.686,34814193436.0,1.5228523938422e+34,0.7440000000000001,0.0907,0.789,47.013000000000005,655.633,659.6080000000001,665.3639999999999,665.21,665.8639999999999,616.62,1432339042,1320193850,0.124,6719.0,577.7080000000001
406649,213492501108.0,4039342512.0,92.686,34814193436.0,1.5048789900369998e+34,0.715,0.10400000000000001,0.777,46.966,655.953,659.8589999999999,662.442,661.827,665.954,618.687,1435932420,1320969861,0.12300000000000001,7212.0,580.948
395233,213492501108.0,4039342512.0,92.686,34814193436.0,1.4656891738691e+34,0.693,0.10300000000000001,0.831,47.201,658.1110000000001,659.711,658.054,657.0889999999999,664.949,620.5740000000001,1430706508,1323115585,0.122,6123.0,582.629
373150,213492501108.0,4039342512.0,92.686,34814193436.0,1.3613196292129002e+34,0.6709999999999999,0.0935,0.765,46.943999999999996,658.2389999999999,659.595,657.18,655.962,663.355,622.47,1425876908,1322767026,0.121,6616.0,584.169
442602,213492501108.0,4039342512.0,92.686,34814193436.0,1.3191584888526998e+34,0.653,0.10400000000000001,0.795,47.076,657.8,659.4580000000001,656.6489999999999,655.7719999999999,660.6389999999999,624.313,1422315405,1322574816,0.12,5283.0,580.74
445910,213492501108.0,4039342512.0,92.686,34814193436.0,1.2883236260531e+34,0.639,0.10300000000000001,0.799,47.096000000000004,658.177,659.08,654.2959999999999,654.062,658.209,626.0169999999999,1424139565,1326651156,0.11900000000000001,6337.0,575.66
427092,213492501108.0,4039342512.0,92.686,34826328927.0,1.2082694010950002e+34,0.631,0.113,0.8079999999999999,47.136,658.68,658.745,653.638,653.1569999999999,656.1469999999999,627.696,1428916817,1331597765,0.11800000000000001,6971.0,578.283
422943,213492501108.0,4039342512.0,92.686,34833243335.0,1.1808824753776e+34,0.625,0.105,0.83,47.238,658.922,658.4960000000001,654.232,653.73,655.0509999999999,629.365,1432900178,1336916742,0.11800000000000001,6935.0,574.184
113337,213492501108.0,4039342512.0,92.686,34833243335.0,1.169309885008e+34,0.623,0.113,0.816,47.177,659.637,658.257,654.725,654.714,654.437,630.993,1432196516,1342963017,0.11699999999999999,6057.0,572.17
306460,213492501108.0,4039342512.0,92.686,34833243335.0,1.1601835434957e+34,0.627,0.122,0.72,46.782,659.7739999999999,657.9739999999999,654.989,655.17,654.663,632.572,1427751255,1347251778,0.11699999999999999,6169.0,574.891
420832,213492501108.0,4039342512.0,92.686,34833243335.0,1.1476227514193e+34,0.637,0.127,0.865,47.458999999999996,658.502,656.446,645.5369999999999,645.663,651.775,633.679,1422327729,1348242297,0.11599999999999999,6148.0,576.744
447337,213492501108.0,4039342512.0,92.686,34833243335.0,1.1477089228894e+34,0.648,0.11199999999999999,0.7929999999999999,47.158,656.3889999999999,653.991,632.991,631.4590000000001,646.678,634.396,1414589002,1348875173,0.11599999999999999,4759.0,574.462
470680,210856298777.0,1403140182.0,68.221,32197041004.0,1.1977072617763e+34,0.659,0.11900000000000001,0.7070000000000001,46.799,653.7819999999999,650.0459999999999,614.118,610.451,638.578,634.5169999999999,1429550802,1360870425,0.115,8385.0,573.069
447802,201893210853.0,-7664471364.0,35.378,23233953081.0,1.2021043354593e+34,0.6659999999999999,0.099,0.754,47.022,649.901,643.491,583.151,577.914,624.179,633.655,1428180806,1365353131,0.115,5732.0,573.174
437325,201893210853.0,-11505714478.0,35.378,23233953081.0,1.2096333003277e+34,0.6679999999999999,0.10400000000000001,0.72,46.876999999999995,646.67,638.518,577.986,569.68,612.464,633.221,1434595488,1372841070,0.114,7424.0,579.773
418707,201893210853.0,-11505714478.0,35.378,23233953081.0,1.220813959157e+34,0.665,0.0942,0.763,47.081,643.413,633.7669999999999,575.506,569.484,600.7230000000001,632.762,1431899256,1377800476,0.114,5752.0,604.2080000000001
387108,201893210853.0,-11505714478.0,35.378,23233953081.0,1.2925439147461e+34,0.652,0.078,0.706,46.839,641.231,629.382,575.474,574.2,589.321,632.328,1419585974,1379250581,0.113,4472.0,605.63
390587,201893210853.0,-11505714478.0,35.378,23233953081.0,1.287745809388e+34,0.639,0.106,0.7440000000000001,47.023,639.389,626.038,582.435,582.016,582.651,632.172,1412660295,1381047007,0.11199999999999999,5744.0,606.793
469541,201893210853.0,-11505714478.0,35.378,23233953081.0,1.2863228813646001e+34,0.629,0.11,0.785,47.226000000000006,637.37,622.789,585.734,586.889,578.164,631.976,1407108151,1382780035,0.111,4933.0,610.021
430639,201893210853.0,-11505714478.0,35.378,11390706362.0,1.2776707387899e+34,0.621,0.113,0.648,46.629,635.396,619.482,585.924,587.633,576.859,631.683,1404789122,1384635962,0.11,5678.0,621.285
488493,201893210853.0,-11505714478.0,35.378,7638390570.0,1.2443285891603e+34,0.614,0.113,0.795,47.35,633.505,616.5269999999999,587.759,588.34,582.2040000000001,631.434,1402021337,1387359665,0.109,5238.0,622.6030000000001
463192,201893210853.0,-11505714478.0,35.378,7638390570.0,1.2522672362119e+34,0.611,0.11800000000000001,0.835,47.543,631.457,613.862,589.975,590.312,584.971,631.2080000000001,1400530610,1389192678,0.10800000000000001,5245.0,623.9019999999999
437955,201893210853.0,-11505714478.0,35.378,7638390570.0,1.2428419305109e+34,0.606,0.107,0.7440000000000001,47.141999999999996,629.038,610.993,588.481,589.156,586.965,630.8330000000001,1394553224,1392090985,0.107,4847.0,620.306
410826,201893210853.0,-11505714478.0,35.378,7638390570.0,1.2617479621331998e+34,0.598,0.0987,0.752,47.184,626.739,608.264,587.61,587.731,588.5790000000001,630.422,1390301258,1395104424,0.106,5602.0,607.225
394563,201893210853.0,-11505714478.0,35.378,7638390570.0,1.2435062262781e+34,0.588,0.10400000000000001,0.755,47.196999999999996,623.985,605.008,581.941,581.547,586.7040000000001,629.748,1381460267,1392483216,0.105,4944.0,609.126
461779,203483855227.0,-9915070105.0,42.728,9229034943.0,1.264673856728e+34,0.5770000000000001,0.10300000000000001,0.655,46.748999999999995,620.929,601.46,575.472,574.382,583.8430000000001,628.885,1377051337,1391998574,0.10400000000000001,5824.0,610.447
493590,217375482757.0,3976557426.0,71.753,23120662474.0,1.2470334389189e+34,0.5670000000000001,0.11199999999999999,0.691,46.931999999999995,617.746,598.303,573.734,571.711,581.826,628.06,1381109659,1398020442,0.10300000000000001,6221.0,609.706
466782,217375482757.0,3973396082.0,71.753,23120662474.0,1.206759118008e+34,0.556,0.10400000000000001,0.672,46.847,614.3919999999999,595.514,574.122,572.754,579.6709999999999,627.261,1375986926,1398083423,0.102,4826.0,608.3480000000001
429466,217375482757.0,3882981650.0,71.753,23120662474.0,1.1967048158455e+34,0.544,0.10400000000000001,0.757,47.282,611.2230000000001,592.9,573.997,573.7719999999999,577.054,626.4169999999999,1375080602,1402460167,0.10099999999999999,5576.0,607.443
425432,217375482757.0,3882981650.0,71.753,23120662474.0,1.1754381286158e+34,0.534,0.115,0.715,47.091,608.129,590.536,574.294,574.3380000000001,575.283,625.557,1374853058,1409887960,0.10099999999999999,5549.0,607.971
453235,217375482757.0,3882981650.0,71.753,23120662474.0,1.1996747794815e+34,0.524,0.107,0.6729999999999999,46.896,605.303,588.5740000000001,576.001,576.03,573.993,624.7330000000001,1371240103,1415944943,0.1,5856.0,609.9259999999999
385756,217375482757.0,3882981650.0,71.753,23120662474.0,1.1487247017706e+34,0.51,0.0966,0.705,47.066,602.684,587.003,578.474,578.809,574.661,623.947,1358172247,1414112680,0.098,4204.0,608.701
459903,217375482757.0,3882981650.0,71.753,22604616836.0,1.2116989332765e+34,0.495,0.099,0.6829999999999999,46.96,600.316,585.7090000000001,580.552,581.248,576.6080000000001,623.164,1353711676,1414530316,0.09699999999999999,5062.0,597.9159999999999
452155,217375482757.0,3882981650.0,71.753,18063415226.0,1.2218863660676e+34,0.479,0.106,0.6629999999999999,46.865,597.911,584.6669999999999,582.36,583.119,578.347,622.382,1350779513,1411471809,0.096,5109.0,597.849
466246,217375482757.0,3882981650.0,71.753,18063415226.0,1.2072139743075e+34,0.46399999999999997,0.105,0.722,47.187,595.399,583.559,581.55,582.198,579.237,621.49,1347854756,1407063864,0.095,5262.0,599.46
401522,217375482757.0,3882981650.0,71.753,18063415226.0,1.1688096842195e+34,0.45,0.107,0.613,46.666000000000004,592.856,582.286,578.605,578.771,579.492,620.456,1345194959,1399079784,0.094,5246.0,603.368
414477,217375482757.0,3882981650.0,71.753,18063415226.0,1.1719539706077e+34,0.435,0.105,0.7020000000000001,47.144,590.366,581.345,578.444,577.818,580.019,619.453,1342207497,1392296317,0.09300000000000001,5336.0,602.605
410703,217375482757.0,3882981650.0,71.753,18063415226.0,1.1771402793874e+34,0.41700000000000004,0.0908,0.743,47.367,587.678,580.3009999999999,576.314,575.7959999999999,579.516,618.341,1331167647,1385741671,0.092,4398.0,604.645
354909,217375482757.0,3882981650.0,71.753,18063415226.0,1.1633643936747001e+34,0.396,0.0894,0.675,47.038000000000004,584.91,579.3009999999999,574.242,573.86,578.262,617.172,1318262970,1380710770,0.09,4268.0,605.886
449032,218441791495.0,4949290388.0,73.363,19129723964.0,1.2181681467409002e+34,0.375,0.10099999999999999,0.629,46.815,582.231,578.655,574.567,573.866,577.1569999999999,616.053,1310925749,1376429589,0.08900000000000001,4373.0,604.8009999999999
471368,220755908330.0,7263407223.0,76.385,21443840799.0,1.1521247032675e+34,0.35600000000000004,0.10400000000000001,0.75,47.475,580.253,578.3009999999999,575.655,575.364,576.096,614.965,1305090736,1374158665,0.087,4186.0,604.65
447987,220755908330.0,7263407223.0,76.385,21443840799.0,1.1522552528026e+34,0.33399999999999996,0.0909,0.631,46.896,578.72,577.927,575.059,575.294,575.1990000000001,613.816,1298828899,1371599513,0.086,4545.0,604.894
426749,220755908330.0,9899609553.0,76.385,21443840799.0,1.1324564654625e+34,0.314,0.10300000000000001,0.68,47.165,577.981,577.562,574.064,574.146,574.8290000000001,612.627,1292726443,1371075575,0.085,4314.0,611.559
433829,220755908330.0,18862697477.0,76.385,21443840799.0,1.1158296426255001e+34,0.293,0.09300000000000001,0.6779999999999999,47.156000000000006,578.681,577.252,573.619,573.354,574.099,611.434,1284385056,1371762378,0.084,4046.0,610.758
407118,220755908330.0,18862697477.0,76.385,21443840799.0,1.1039805752909e+34,0.27,0.087,0.629,46.908,578.9119999999999,577.323,576.696,576.456,574.898,610.387,1272809029,1368526627,0.08199999999999999,4161.0,610.721
380235,220755908330.0,18862697477.0,76.385,21443840799.0,1.1040595738563e+34,0.243,0.0825,0.823,47.986999999999995,579.952,578.955,590.452,590.891,579.474,609.875,1260217876,1363660964,0.081,3823.0,609.337
465896,220755908330.0,18862697477.0,76.385,21443840799.0,1.1586616882631e+34,0.218,0.0958,0.623,46.994,580.9580000000001,580.611,598.0409999999999,600.846,583.866,609.388,1255307531,1361535388,0.08,4556.0,610.4780000000001
461272,220755908330.0,18862697477.0,76.385,24333301769.0,1.1485047929924e+34,0.195,0.0951,0.71,47.47,581.538,582.278,602.4169999999999,605.975,588.158,608.9209999999999,1249045380,1359546483,0.078,4183.0,611.072
476591,220755908330.0,18862697477.0,76.385,24694484391.0,1.1578813881688e+34,0.172,0.0957,0.736,47.615,582.237,584.116,606.219,608.2130000000001,593.238,608.5169999999999,1243069813,1357060816,0.077,3898.0,613.763
432427,220755908330.0,18862697477.0,76.385,24694484391.0,1.1587119021715998e+34,0.151,0.0932,0.7120000000000001,47.494,583.41,586.635,613.752,615.115,600.126,608.351,1237939446,1353645862,0.076,4450.0,617.237
428543,220755908330.0,18862697477.0,76.385,24694484391.0,1.1560725770619e+34,0.134,0.10800000000000001,0.732,47.603,584.51,589.164,618.178,620.067,607.188,608.203,1234666609,1353571258,0.075,4972.0,616.581
404099,220755908330.0,18862697477.0,76.385,24694484391.0,1.1631514210459e+34,0.11699999999999999,0.0936,0.758,47.751999999999995,585.567,591.705,621.04,623.033,613.492,608.073,1227771516,1343743016,0.07400000000000001,4768.0,616.2959999999999
398487,220755908330.0,18862697477.0,76.385,24694484391.0,1.2015468255531e+34,0.10099999999999999,0.09300000000000001,0.75,47.71,586.678,593.946,620.673,621.887,615.7919999999999,607.867,1221299475,1333099442,0.07200000000000001,5178.0,631.621
459518,224586991480.0,22693780627.0,81.719,28525567541.0,1.3795479656695e+34,0.084,0.0911,0.6509999999999999,47.2,587.361,595.2719999999999,613.9490000000001,614.365,616.019,607.39,1216747821,1326433365,0.07,4865.0,637.312
473180,225832872179.0,23939661326.0,83.01100000000001,29771448240.0,1.3760656222768e+34,0.073,0.11,0.7490000000000001,47.75899999999999,588.456,596.6759999999999,611.538,610.356,616.3530000000001,606.975,1216511076,1322416975,0.069,5059.0,635.764
