activeaddresses,confirmationtime,difficulty30mom,difficulty3var,difficulty7mom,difficulty90var,difficulty90wma,fee_to_reward30stdUSD,fee_to_rewardUSD,hashrate3std,median_transaction_fee3trxUSD,median_transaction_feeUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability90trx,price30emaUSD,price30smaUSD,price30varUSD,price30wmaUSD,price3emaUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3wmaUSD,price7emaUSD,price7rocUSD,price7rsiUSD,price7smaUSD,price90smaUSD,top100cap,top100cap30roc,top100cap30rsi,top100cap30trx,top100cap7trx,top100cap90mom,top100cap90roc,top100cap90rsi,transactions,transactionvalueUSD,category
728492,9.474,309146167147.0,137438953472.0,349139321365.0,3.7963956937225e+22,6331964588679.0,2.213,5.582999999999999,4.10992103707396e+17,12.365,0.958,307.405,0.251,-0.162,5333.0,5365.0,60149.0,5477.0,5859.0,123.781,2.142,80.072,5877.0,5741.0,10.22,79.15899999999999,5743.0,4458.0,15.397,-1.653,31.56,-0.015,-0.07400000000000001,-0.369,-2.34,32.82,392929,19238.0,1
684903,9.6,309146167147.0,137438953472.0,349139321365.0,3.8351150764581e+22,6342257264750.0,2.094,5.399,1.34074979319115e+18,12.727,1.045,328.69599999999997,0.249,-0.156,5382.0,5394.0,75684.0,5524.0,5972.0,372.814,6.526,90.381,5997.0,5827.0,12.017999999999999,84.77,5836.0,4487.0,15.465,-1.247,37.445,-0.016,-0.08,-0.322,-2.042,34.58,361419,21149.0,1
640022,11.52,309146167147.0,137438953472.0,349139321365.0,3.8543858083652e+22,6352333211162.0,2.319,7.341,1.74521811259413e+18,16.465999999999998,1.412,450.05,0.231,-0.149,5442.0,5429.0,102297.0,5583.0,6145.0,396.353,6.694,95.14399999999999,6171.0,5950.0,10.755999999999998,89.098,5924.0,4517.0,15.597000000000001,-0.483,46.583999999999996,-0.017,-0.068,-0.191,-1.2109999999999999,37.753,322838,26611.0,1
653576,11.077,309146167147.0,128849018880.0,148119712094.0,3.9262655123627e+22,6362192427917.0,2.501,7.152,4.04771494586485e+18,16.114,1.492,409.287,0.27399999999999997,-0.142,5530.0,5485.0,159278.0,5672.0,6476.0,905.084,15.337,98.104,6523.0,6164.0,18.364,93.57600000000001,6075.0,4552.0,15.58,-0.7829999999999999,45.72,-0.018000000000000002,-0.051,-0.21100000000000002,-1.337,37.523,344827,24834.0,1
730067,9.113999999999999,309146167147.0,128849018880.0,-0.006,4.0910268625483e+22,6371854291536.0,2.499,5.008,3.60655425742433e+18,10.054,1.271,358.42800000000005,0.312,-0.135,5635.0,5556.0,241030.0,5780.0,6817.0,1073.0,17.627,98.85600000000001,6901.0,6412.0,23.891,95.223,6272.0,4591.0,15.58,-0.89,45.72,-0.018000000000000002,-0.033,-0.196,-1.24,37.523,338413,20098.0,1
759715,8.623,309146167147.0,137438953472.0,-0.003,4.2456540455197e+22,6381359708012.0,2.505,5.103,8.93797660303518e+18,4.829,1.199,416.85699999999997,0.3,-0.128,5749.0,5633.0,341020.0,5899.0,7108.0,1082.0,17.125999999999998,99.189,7220.0,6659.0,29.535,96.038,6513.0,4633.0,15.535,-1.202,43.354,-0.019,-0.023,-0.24600000000000002,-1.558,36.89,390261,31783.0,1
758599,9.474,309146167147.0,128849018880.0,-0.005,4.3901470612801e+22,6390708677344.0,2.605,6.53,6.26932709531728e+18,6.689,1.6569999999999998,487.385,0.298,-0.12,5894.0,5730.0,506317.0,6051.0,7548.0,1182.0,17.362000000000002,99.60600000000001,7654.0,6991.0,34.905,97.331,6808.0,4682.0,15.38,-2.229,36.62,-0.019,-0.032,-0.469,-2.96,34.851,367218,35904.0,1
726829,9.664,309146167147.0,128849018880.0,0.0,4.5245059098255e+22,6399901199532.0,3.139,9.365,4.228430199494e+18,13.745,2.323,504.714,0.331,-0.11199999999999999,6033.0,5827.0,663646.0,6200.0,7798.0,889.4839999999999,12.427,99.635,7920.0,7255.0,36.364000000000004,97.429,7115.0,4731.0,15.261,-2.946,32.617,-0.021,-0.059000000000000004,-0.593,-3.7430000000000003,33.424,368752,47286.0,1
772040,9.863,309146167147.0,137438953472.0,0.001,4.6487305911591e+22,6408937274577.0,3.8989999999999996,11.132,4.23303119205099e+18,19.296,2.8810000000000002,509.25199999999995,0.327,-0.10400000000000001,6159.0,5924.0,793178.0,6340.0,7895.0,592.387,8.006,90.48299999999999,8010.0,7440.0,31.334,93.65799999999999,7387.0,4780.0,15.255,-2.944,32.411,-0.022000000000000002,-0.09,-0.602,-3.7939999999999996,33.346,374916,30625.0,1
797091,9.536,309146167147.0,137438953472.0,-0.006,4.7628211052792e+22,6417816902478.0,4.4239999999999995,10.751,2.71122420041474e+17,15.122,2.589,464.76599999999996,0.307,-0.095,6232.0,5993.0,833931.0,6428.0,7591.0,-700.7360000000001,-8.772,32.874,7649.0,7402.0,15.35,59.486999999999995,7526.0,4821.0,15.275,-2.823,33.715,-0.024,-0.113,-0.589,-3.713,33.814,361503,27511.0,1
729951,9.412,310755837891.0,5.7578679462527e+17,1609670744.0,4.868174582979e+22,6426575460614.0,4.426,6.586,3.61454473229277e+17,4.697,1.705,219.079,0.301,-0.086,6302.0,6061.0,871022.0,6514.0,7460.0,-719.105,-8.936,36.395,7425.0,7383.0,7.667000000000001,60.463,7600.0,4862.0,15.328,-2.602,37.086,-0.025,-0.12300000000000001,-0.537,-3.387,35.052,359551,16935.0,1
631633,8.834,311608963386.0,1.04269218256729e+18,2462796238.0,4.9640721629908e+22,6435195928536.0,4.408,5.812,2.4720543063001e+18,-0.573,1.777,215.52200000000002,0.325,-0.077,6406.0,6150.0,955963.0,6634.0,7686.0,-79.852,-0.9990000000000001,70.066,7613.0,7515.0,10.537,71.792,7708.0,4908.0,15.331,-2.7960000000000003,37.262,-0.027000000000000003,-0.124,-0.565,-3.554,35.117,346696,20330.0,1
720988,8.943999999999999,311608963386.0,1.61738607122448e+17,2462796238.0,5.0497575103219e+22,6443659347898.0,4.501,8.468,6.48423565777521e+18,0.439,2.29,376.41,0.301,-0.068,6503.0,6236.0,1027117.0,6746.0,7793.0,612.427,8.404,68.916,7809.0,7612.0,6.761,71.291,7779.0,4952.0,15.345999999999998,-2.662,38.185,-0.027999999999999997,-0.11699999999999999,-0.551,-3.468,35.457,381421,25251.0,1
791236,9.412,346911562479.0,146028888064.0,2462796238.0,5.1252306249756e+22,6451965718701.0,4.598,9.577,6.35485603409552e+18,2.915,2.501,385.332,0.336,-0.057999999999999996,6595.0,6325.0,1085430.0,6856.0,7865.0,609.71,8.32,71.125,7921.0,7693.0,-0.628,71.999,7772.0,4996.0,15.350999999999999,-2.617,38.477,-0.03,-0.105,-0.545,-3.431,35.563,380736,22264.0,1
783448,8.623,351602117603.0,137438953472.0,2462796238.0,5.1904915069512e+22,6460115040945.0,4.62,7.809,6.50613249919886e+18,1.9380000000000002,2.1719999999999997,331.24800000000005,0.344,-0.049,6678.0,6410.0,1124822.0,6957.0,7875.0,-28.250999999999998,-0.35700000000000004,61.78,7905.0,7741.0,-2.032,69.17399999999999,7749.0,5040.0,15.3,-2.144,36.533,-0.031,-0.09699999999999999,-0.593,-3.733,34.93,394720,23386.0,1
710613,9.113999999999999,351602117603.0,146028888064.0,2462796238.0,5.2455401562452e+22,6468107314631.0,4.667,7.667999999999999,5.30191673878873e+18,-0.29,1.979,291.001,0.292,-0.039,6744.0,6483.0,1149269.0,7040.0,7788.0,-198.94,-2.5180000000000002,37.071,7801.0,7731.0,-3.642,59.902,7707.0,5082.0,15.328,-2.134,38.304,-0.033,-0.08800000000000001,-0.588,-3.697,35.567,389185,24131.0,1
726478,9.412,351602117603.0,146028888064.0,2462796238.0,5.2903765728628e+22,6475942539756.0,4.814,9.122,5.08797620342405e+18,1.249,2.46,379.42,0.33299999999999996,-0.028999999999999998,6824.0,6566.0,1183573.0,7136.0,7882.0,37.335,0.47,66.875,7869.0,7792.0,9.439,67.52,7806.0,5126.0,15.437000000000001,-1.462,44.596000000000004,-0.034,-0.067,-0.473,-2.971,37.983000000000004,373729,29232.0,1
603488,10.286,351602117603.0,146028888064.0,853125494.0,5.3267071570035e+22,6483620716323.0,4.812,6.824,5.14494028340251e+18,-0.81,1.913,214.542,0.29100000000000004,-0.019,6901.0,6652.0,1203933.0,7230.0,7952.0,138.946,1.7619999999999998,70.503,7953.0,7850.0,9.478,68.72,7905.0,5170.0,15.443,-1.561,44.905,-0.035,-0.042,-0.455,-2.861,38.108000000000004,338258,18773.0,1
565068,8.727,351602117603.0,163208757248.0,-0.001,5.358108849123e+22,6491142470206.0,4.819,4.444,1.22229992510851e+18,-7.45,0.997,119.64,0.34600000000000003,-0.009000000000000001,6979.0,6747.0,1199490.0,7324.0,8027.0,401.54699999999997,5.2139999999999995,76.873,8055.0,7913.0,2.406,70.828,7932.0,5218.0,15.564,-0.284,50.878,-0.035,-0.006999999999999999,-0.325,-2.044,40.653,373907,18383.0,1
772990,8.623,351602117603.0,154618822656.0,-0.001,5.3796236543324e+22,6498509697440.0,4.765,8.318,3.43231582123145e+18,-1.722,2.533,412.716,0.365,0.002,7094.0,6864.0,1247216.0,7454.0,8397.0,791.835,9.929,93.755,8422.0,8127.0,10.978,82.38799999999999,8056.0,5273.0,15.594000000000001,-0.193,52.166000000000004,-0.035,0.03,-0.336,-2.108,41.239,399417,26578.0,1
807558,8.78,351602117603.0,154618822656.0,-0.001,5.3912515726275e+22,6505722398023.0,4.619,8.606,4.10750385918375e+18,4.109,2.645,399.36800000000005,0.355,0.012,7199.0,6980.0,1262950.0,7574.0,8559.0,697.485,8.693999999999999,87.039,8633.0,8275.0,9.855,79.789,8168.0,5327.0,15.592,-0.21,52.068000000000005,-0.035,0.062,-0.36700000000000005,-2.299,41.211000000000006,390263,29550.0,1
767434,8.276,351602117603.0,146028888064.0,0.003,5.3929926040117e+22,6512780571957.0,4.513,7.922999999999999,1.15641383592789e+18,4.385,2.345,386.93699999999995,0.365,0.023,7293.0,7093.0,1241951.0,7682.0,8604.0,545.885,6.737,74.707,8692.0,8368.0,9.697000000000001,75.518,8277.0,5381.0,15.61,0.544,52.91,-0.034,0.087,-0.066,-0.42200000000000004,41.588,404981,30416.0,1
733627,9.0,394073569851.0,4.0084983482134e+20,42471452247.0,5.4158117180871e+22,6520617657752.0,4.518,8.604,1.56418273731663e+18,4.687,2.591,456.60900000000004,0.331,0.034,7379.0,7206.0,1197133.0,7781.0,8620.0,-131.625,-1.501,71.98,8654.0,8435.0,12.136,74.687,8410.0,5434.0,15.612,0.608,53.012,-0.033,0.10400000000000001,-0.06,-0.385,41.633,376714,28033.0,1
657457,12.308,1106650157558.0,1.1996297336067e+23,755048039955.0,6.5261830668334e+22,6543950869264.0,4.74,12.3,5.26418198139955e+18,8.375,3.3510000000000004,700.561,0.273,0.044000000000000004,7442.0,7306.0,1116929.0,7855.0,8488.0,-364.751,-4.183,32.792,8498.0,8415.0,4.768,58.335,8465.0,5484.0,15.594000000000001,0.358,52.025,-0.032,0.11199999999999999,-0.009000000000000001,-0.055,41.358999999999995,298880,57258.0,1
780752,9.536,1106650157558.0,1.1283675407766e+23,755048039955.0,7.5889967594548e+22,6566945171211.0,4.48,7.792000000000001,5.58744973488393e+18,3.8160000000000003,2.347,316.637,0.341,0.055,7513.0,7409.0,1040087.0,7935.0,8514.0,-107.17,-1.239,56.4,8495.0,8447.0,6.461,64.369,8539.0,5537.0,15.614,0.41,52.99100000000001,-0.031,0.114,0.012,0.076,41.772,331941,30826.0,1
586139,10.992,1106650157558.0,163208757248.0,755048039955.0,8.6042527959541e+22,6589600563592.0,4.34,6.747999999999999,1.15634420796843e+18,0.43,2.347,268.863,0.305,0.065,7587.0,7508.0,985727.0,8016.0,8588.0,26.319000000000003,0.305,67.523,8571.0,8501.0,6.904,67.895,8619.0,5591.0,15.619000000000002,0.42100000000000004,53.251999999999995,-0.028999999999999998,0.113,0.019,0.11900000000000001,41.883,300872,34928.0,1
613329,12.100999999999999,905630548287.0,163208757248.0,755048039955.0,9.5719511763312e+22,6611917046407.0,4.419,11.802999999999999,3.52467321230318e+18,4.172,3.437,534.039,0.306,0.075,7648.0,7601.0,909455.0,8082.0,8563.0,181.75900000000001,2.175,48.406000000000006,8580.0,8510.0,-2.6210000000000004,60.667,8586.0,5644.0,15.600999999999999,0.258,52.236999999999995,-0.027999999999999997,0.107,0.002,0.013999999999999999,41.611999999999995,293890,49174.0,1
749022,9.351,757510836193.0,163208757248.0,755048039955.0,1.0492091900584e+23,6633894619657.0,4.293,10.173,2.67276574325508e+18,2.37,2.637,406.462,0.33899999999999997,0.085,7663.0,7671.0,796171.0,8100.0,8215.0,-673.007,-7.88,14.749,8224.0,8349.0,-9.772,36.383,8464.0,5689.0,15.495,-0.467,46.902,-0.026000000000000002,0.08800000000000001,-0.102,-0.6559999999999999,40.096,374609,36532.0,1
789623,9.0,757510836193.0,180388626432.0,755048039955.0,1.1364674968715e+23,6655533283342.0,4.055,7.386,1.1537210156619e+19,-1.942,2.0869999999999997,353.293,0.278,0.095,7670.0,7739.0,664009.0,8107.0,7997.0,-884.301,-10.209,12.923,7934.0,8206.0,-10.068999999999999,34.218,8340.0,5732.0,15.735,1.104,57.198,-0.025,0.08800000000000001,0.139,0.892,44.731,372788,41751.0,1
719552,9.172,757510836193.0,154618822656.0,712576587707.0,1.2189700380724e+23,6676833037461.0,4.029,5.864,9.4919761102353e+18,-7.221,1.452,296.922,0.273,0.105,7676.0,7801.0,550098.0,8108.0,7876.0,-780.9989999999999,-9.148,12.385,7782.0,8094.0,-10.181000000000001,33.671,8214.0,5775.0,15.707,1.6130000000000002,55.88399999999999,-0.023,0.09300000000000001,0.068,0.433,44.324,364369,42560.0,1
733211,9.113999999999999,757510836193.0,146028888064.0,-0.009000000000000001,1.2967168136609e+23,6697793882015.0,4.067,5.118,3.33124436609563e+18,-10.995,1.207,297.89599999999996,0.293,0.114,7692.0,7868.0,425873.0,8116.0,7905.0,65.918,0.838,42.49100000000001,7849.0,8054.0,-5.044,42.636,8154.0,5820.0,15.718,2.088,56.291000000000004,-0.021,0.099,0.09,0.579,44.523999999999994,349853,32942.0,1
549985,11.613,757510836193.0,154618822656.0,0.005,1.369642684503e+23,6718415817003.0,4.148,4.521,6.36400490090802e+18,-13.447000000000001,1.0,208.051,0.25,0.122,7708.0,7930.0,316246.0,8121.0,7922.0,160.465,2.063,43.137,7906.0,8025.0,-7.062,42.835,8068.0,5864.0,15.717,1.632,56.251000000000005,-0.018000000000000002,0.102,0.09,0.573,44.512,294245,25073.0,1
518978,9.796,757510836193.0,128849018880.0,-0.004,1.4375593893892e+23,6738698688578.0,4.447,3.3160000000000003,4.13455082472298e+18,-15.228,0.792,122.28200000000001,0.28,0.131,7714.0,7979.0,227758.0,8112.0,7859.0,39.516999999999996,0.509,26.77,7866.0,7968.0,-9.998,37.357,7944.0,5908.0,15.705,0.6970000000000001,55.636,-0.016,0.10099999999999999,0.073,0.467,44.33,300770,23488.0,1
705255,9.172,757510836193.0,128849018880.0,-0.009000000000000001,1.5007000583744e+23,6758641929096.0,4.551,4.935,4.72771401855292e+18,-12.514000000000001,1.1520000000000001,324.775,0.28300000000000003,0.139,7720.0,8013.0,181742.0,8101.0,7834.0,-124.28399999999999,-1.5659999999999998,30.649,7827.0,7928.0,-8.521,38.262,7840.0,5951.0,15.693,0.725,55.023,-0.013999999999999999,0.095,0.05,0.317,44.15,353472,32182.0,1
688779,10.07,757510836193.0,146028888064.0,0.001,1.5590646914581e+23,6778245538557.0,4.498,5.829,3.94793231684909e+18,-7.417999999999999,1.294,360.186,0.28300000000000003,0.146,7731.0,8037.0,157345.0,8093.0,7859.0,-53.67,-0.6759999999999999,51.292,7845.0,7917.0,0.205,43.356,7842.0,5996.0,15.662,0.525,53.463,-0.012,0.084,-0.016,-0.105,43.69,340306,50245.0,1
710869,10.992,757510836193.0,128849018880.0,0.005,1.6126532886404e+23,6797509516961.0,4.4319999999999995,6.236000000000001,4.29561015348157e+18,-1.564,1.466,367.228,0.268,0.154,7749.0,8058.0,143389.0,8092.0,7939.0,222.52900000000002,2.8539999999999996,72.984,7939.0,7943.0,3.096,51.714,7877.0,6042.0,15.665999999999999,0.8440000000000001,53.645,-0.01,0.07200000000000001,-0.01,-0.062,43.77,328333,31984.0,1
762388,9.536,757510836193.0,128849018880.0,0.002,1.6614658499213e+23,6816433864308.0,4.4830000000000005,5.483,4.69568058996336e+17,0.289,1.314,345.712,0.311,0.161,7775.0,8063.0,143504.0,8098.0,8046.0,343.603,4.4,83.853,8064.0,7995.0,5.12,58.851000000000006,7933.0,6089.0,15.652000000000001,1.7730000000000001,52.941,-0.008,0.057999999999999996,-0.026000000000000002,-0.16699999999999998,43.566,364222,27451.0,1
789720,8.521,709312029239.0,5.1624999830645e+20,-48198806954.0,1.6968660086855e+23,6833959266159.0,4.51,5.29,5.26381296059076e+18,0.956,1.351,314.55400000000003,0.321,0.168,7812.0,8073.0,145900.0,8115.0,8192.0,452.517,5.739,91.12700000000001,8223.0,8081.0,5.0760000000000005,66.661,7991.0,6137.0,15.667,2.656,53.593999999999994,-0.006,0.046,-0.011000000000000001,-0.069,43.84,364214,28965.0,1
758530,9.863,707229364741.0,5.3952098397642e+20,-50281471452.0,1.7274606633946e+23,6851111034267.0,4.454,4.136,7.69263452689949e+18,-1.249,1.115,240.02900000000002,0.26899999999999996,0.175,7870.0,8097.0,158758.0,8157.0,8452.0,694.3760000000001,8.66,96.279,8494.0,8239.0,9.76,77.066,8102.0,6190.0,15.66,2.655,53.221000000000004,-0.004,0.036000000000000004,-0.016,-0.10300000000000001,43.735,330808,26845.0,1
585851,11.077,707229364741.0,9.63887134777803e+17,-50281471452.0,1.7536183775761e+23,6867935450066.0,4.372,4.378,9.6533872269962e+18,-1.199,1.2570000000000001,297.004,0.308,0.182,7948.0,8157.0,165605.0,8220.0,8766.0,927.072,11.37,97.991,8834.0,8449.0,16.479,83.09,8285.0,6246.0,15.665,2.559,53.506,-0.003,0.027999999999999997,-0.012,-0.076,43.851000000000006,295124,41653.0,1
667300,10.827,705619693997.0,154618822656.0,-50281471452.0,1.7753391512302e+23,6884432513555.0,4.372,6.619,1.2133006887115e+19,5.083,1.849,463.04699999999997,0.34299999999999997,0.188,8030.0,8220.0,176800.0,8289.0,8996.0,888.288,10.655,98.42,9092.0,8643.0,18.122,84.90899999999999,8487.0,6304.0,15.594000000000001,1.73,49.693999999999996,-0.001,0.013999999999999999,-0.095,-0.606,42.77,320939,77888.0,1
821372,8.834,704766568503.0,154618822656.0,-50281471452.0,1.7926229843568e+23,6900602224735.0,4.388999999999999,5.412000000000001,6.16556994872816e+18,4.97,1.5290000000000001,333.88599999999997,0.35700000000000004,0.195,8103.0,8261.0,201466.0,8350.0,9079.0,448.664,5.149,86.249,9169.0,8773.0,16.197,80.46,8670.0,6362.0,15.595999999999998,1.73,49.84,0.0,0.001,-0.071,-0.451,42.826,394680,66570.0,1
781133,8.136000000000001,704766568503.0,154618822656.0,-50281471452.0,1.8054698769559e+23,6916444583605.0,4.441,4.564,1.0393199498276e+19,2.625,1.43,258.281,0.35,0.20199999999999999,8171.0,8303.0,221704.0,8407.0,9114.0,69.76899999999999,0.768,83.538,9167.0,8867.0,14.116,79.608,8832.0,6418.0,15.679,2.17,53.876000000000005,0.001,-0.003,0.003,0.018000000000000002,44.437,400855,38143.0,1
675006,10.0,704766568503.0,154618822656.0,-50281471452.0,1.8138798290275e+23,6931959590166.0,4.342,5.851,5.38362095267834e+18,3.1860000000000004,1.6880000000000002,448.207,0.29100000000000004,0.20800000000000002,8246.0,8350.0,250839.0,8474.0,9227.0,113.735,1.2329999999999999,90.84200000000001,9246.0,8985.0,14.539000000000001,83.131,9001.0,6478.0,15.661,2.019,52.893,0.002,-0.003,-0.015,-0.09300000000000001,44.156000000000006,329959,96036.0,1
713152,10.827,704766568503.0,154618822656.0,-2082664498.0,1.8178528405716e+23,6947147244417.0,4.3260000000000005,7.06,1.0038128508189e+19,6.449,2.059,499.315,0.348,0.214,8346.0,8414.0,309249.0,8567.0,9511.0,634.515,6.926,96.495,9536.0,9188.0,17.500999999999998,88.666,9209.0,6542.0,15.648,2.269,52.193000000000005,0.004,-0.003,-0.04,-0.257,43.956,337608,49592.0,1
735085,10.213,704766568503.0,154618822656.0,0.0,1.8525640488396e+23,6962007546359.0,4.313,6.5,1.0012894192432e+19,8.031,2.164,461.48699999999997,0.396,0.221,8500.0,8515.0,461371.0,8717.0,10122.0,1582.0,17.293,98.79,10188.0,9574.0,23.182,93.649,9498.0,6617.0,15.58,1.646,48.775,0.004,-0.01,-0.111,-0.708,42.951,353934,59146.0,0
804383,7.956,704766568503.0,154618822656.0,0.0,1.8854809418262e+23,6976613762930.0,4.368,3.468,9.8043616491154e+18,1.685,1.399,189.40400000000002,0.413,0.228,8647.0,8608.0,613979.0,8863.0,10451.0,1441.0,15.429,98.84700000000001,10600.0,9875.0,18.714000000000002,93.809,9741.0,6693.0,15.604000000000001,1.084,49.972,0.005,-0.016,-0.099,-0.631,43.413000000000004,379907,28391.0,0
856612,8.136000000000001,704766568503.0,154618822656.0,0.0,1.9157776480446e+23,6990968420576.0,4.431,4.413,1.1311033256931e+19,-0.436,1.659,317.939,0.39,0.235,8790.0,8703.0,763361.0,9009.0,10658.0,1069.0,10.912,98.978,10815.0,10123.0,17.775,94.12100000000001,9975.0,6770.0,15.625,1.183,51.026,0.006,-0.018000000000000002,-0.079,-0.504,43.823,388165,46717.0,0
784857,9.863,704766568503.0,154618822656.0,0.0,1.9434541674947e+23,7005071519296.0,4.37,6.225,3.50752902965494e+18,2.338,2.119,540.956,0.365,0.242,8953.0,8810.0,968180.0,9178.0,10989.0,587.519,5.474,99.464,11078.0,10422.0,23.563000000000002,95.52600000000001,10283.0,6851.0,15.618,0.34299999999999997,50.632,0.006,-0.019,-0.102,-0.65,43.708999999999996,361239,61246.0,0
910162,8.727,704766568503.0,154618822656.0,0.0,1.9685105001766e+23,7018923059092.0,4.363,8.196,5.94639334874849e+18,11.979000000000001,3.2560000000000002,736.582,0.498,0.25,9193.0,8940.0,1447387.0,9427.0,11829.0,1888.0,17.518,99.82799999999999,11918.0,10984.0,38.446999999999996,97.55,10786.0,6947.0,15.67,0.49200000000000005,53.239,0.006999999999999999,-0.013999999999999999,-0.09,-0.57,44.726000000000006,399459,59116.0,0
764301,10.141,1163491444186.0,4.6761891460274e+22,458724875683.0,2.0759806969781e+23,7042604905363.0,4.494,10.135,3.2964426095582e+18,17.385,3.718,781.34,0.384,0.258,9363.0,9044.0,1712655.0,9613.0,11827.0,961.0110000000001,8.845,61.012,12022.0,11194.0,26.631,73.362,11141.0,7033.0,15.692,0.642,54.255,0.006999999999999999,-0.004,-0.085,-0.541,45.133,360908,54745.0,0
863754,8.834,1230080539043.0,5.4535265196768e+22,525313970540.0,2.1939199196366e+23,7067386668572.0,4.507,8.214,3.46268173504803e+18,11.966,3.042,443.689,0.42700000000000005,0.266,9514.0,9145.0,1932649.0,9784.0,11765.0,381.9,3.3739999999999997,56.19,11904.0,11321.0,19.458,70.367,11413.0,7117.0,15.665,0.35,52.763000000000005,0.008,0.003,-0.121,-0.768,44.714,406931,42146.0,0
773649,8.276,1187609086796.0,9.8535723436414e+20,525313970540.0,2.3058852712833e+23,7091788591056.0,4.485,4.765,7.09933413111604e+18,2.004,1.975,230.19400000000002,0.396,0.273,9666.0,9253.0,2159334.0,9960.0,11816.0,-800.919,-6.322,62.172,11805.0,11458.0,10.573,72.137,11576.0,7204.0,15.665,0.33799999999999997,52.781000000000006,0.008,0.008,-0.062,-0.39399999999999996,44.721000000000004,356508,45863.0,0
585170,9.474,475032499088.0,163208757248.0,525313970540.0,2.4118767519187e+23,7115810672816.0,3.9339999999999997,5.235,6.43906222651178e+18,-2.489,2.145,218.44299999999998,0.37,0.281,9789.0,9360.0,2299778.0,10109.0,11693.0,-256.91200000000003,-2.1719999999999997,45.395,11691.0,11486.0,7.321000000000001,64.079,11688.0,7286.0,15.732000000000001,0.888,56.0,0.009000000000000001,0.018000000000000002,0.003,0.02,45.997,330579,66802.0,0
720072,10.07,475032499088.0,163208757248.0,525313970540.0,2.5118943615426e+23,7139452913850.0,3.8930000000000002,6.632999999999999,7.96028839273245e+18,-3.842,2.177,505.02,0.349,0.289,9848.0,9433.0,2332812.0,10196.0,11201.0,-993.205,-8.487,20.945999999999998,11189.0,11291.0,-1.4369999999999998,46.575,11666.0,7354.0,15.765999999999998,0.978,57.536,0.009000000000000001,0.032,0.156,0.9990000000000001,46.636,336719,66748.0,0
730704,9.113999999999999,475032499088.0,171798691840.0,525313970540.0,2.6059381001552e+23,7162715314160.0,3.891,5.635,5.12325205851915e+18,-5.183,1.89,454.539,0.38299999999999995,0.29600000000000004,9879.0,9488.0,2336353.0,10254.0,10762.0,-1545.0,-13.017000000000001,15.37,10659.0,11049.0,-8.812999999999999,40.744,11523.0,7412.0,15.809000000000001,1.218,59.372,0.01,0.048,0.191,1.226,47.423,373251,40605.0,0
797545,8.372,475032499088.0,180388626432.0,525313970540.0,2.694007967756e+23,7185597873745.0,3.323,4.223,1.0295737949195e+19,-6.751,1.632,345.434,0.373,0.303,9973.0,9581.0,2411533.0,10373.0,11049.0,-231.729,-2.003,58.696999999999996,10894.0,11121.0,-10.505999999999998,57.176,11333.0,7483.0,15.821,1.4140000000000001,59.875,0.011000000000000001,0.064,0.175,1.121,47.641999999999996,397382,48558.0,0
712075,8.623,475032499088.0,171798691840.0,66589094857.0,2.7761039643454e+23,7208100592605.0,2.986,3.863,1.120854426377e+19,-7.593,1.5330000000000001,335.68699999999995,0.373,0.31,10087.0,9711.0,2454007.0,10513.0,11401.0,1043.0,9.74,68.559,11375.0,11279.0,-0.627,62.174,11323.0,7558.0,15.795,1.931,58.218999999999994,0.012,0.07400000000000001,0.158,1.01,47.201,370537,39703.0,0
735306,7.619,475032499088.0,154618822656.0,-0.015,2.8522634378047e+23,7230223470740.0,3.049,3.114,1.34383319940687e+18,-9.384,1.1840000000000002,232.65099999999998,0.389,0.317,10155.0,9823.0,2385031.0,10605.0,11271.0,818.055,7.925,44.864,11377.0,11244.0,-4.798,51.777,11243.0,7626.0,15.790999999999999,0.355,58.001999999999995,0.013000000000000001,0.077,0.158,1.01,47.143,378264,45995.0,0
600215,8.09,475032499088.0,163208757248.0,-0.002,2.9241753077818e+23,7251966580664.0,3.264,2.225,3.5085757807914e+18,-11.913,0.8740000000000001,150.44,0.35700000000000004,0.324,10235.0,9944.0,2309247.0,10706.0,11327.0,45.974,0.406,54.276,11364.0,11279.0,-4.079,55.244,11173.0,7695.0,15.788,0.514,57.801,0.013999999999999999,0.077,0.146,0.9329999999999999,47.09,348496,22970.0,0
543359,9.412,475032499088.0,180388626432.0,-0.001,2.9902185196802e+23,7273333209634.0,3.443,2.331,6.86629675318348e+18,-14.046,0.7070000000000001,140.954,0.344,0.33,10303.0,10056.0,2223128.0,10793.0,11312.0,-454.722,-3.8689999999999998,49.751999999999995,11300.0,11284.0,-2.351,53.646,11135.0,7763.0,15.79,0.457,57.901,0.016,0.073,0.135,0.86,47.13,313120,25844.0,0
724630,8.09,475032499088.0,180388626432.0,-0.023,3.0503930735e+23,7294323357652.0,3.536,2.944,7.10228484748914e+18,-11.118,1.075,314.26099999999997,0.408,0.337,10397.0,10183.0,2154536.0,10903.0,11538.0,622.466,5.587000000000001,70.018,11544.0,11403.0,9.844,60.798,11285.0,7836.0,15.812000000000001,0.599,58.937,0.017,0.07,0.151,0.966,47.538000000000004,378788,82619.0,0
