activeaddresses,activeaddresses30wma,activeaddresses7trx,confirmationtime,confirmationtime30sma,confirmationtime3ema,confirmationtime3wma,confirmationtime7wma,confirmationtime90ema,confirmationtime90wma,fee_to_reward3stdUSD,fee_to_reward7emaUSD,fee_to_reward7smaUSD,fee_to_rewardUSD,hashrate30mom,hashrate30trx,hashrate7std,median_transaction_feeUSD,mediantransactionvalue30emaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,price30rocUSD,price30rsiUSD,price3momUSD,price3rocUSD,price3rsiUSD,price3trxUSD,price7momUSD,price7rocUSD,price7rsiUSD,priceUSD,size3sma,size90mom,size90roc,size90sma,top100cap,top100cap90rsi,transactions,transactions3var,transactions7var,transactions90std,transactions90var,transactionvalueUSD,category
78228,78114.0,-0.248,8.045,9.06,8.363999999999999,8.398,8.517999999999999,8.949,8.873,0.261,1.156,1.114,1.053,24060625603076.0,0.998,7232276130995.0,0.0636,78.991,1.051,91.552,5567.0,-5.369,57.776,-1.111,-0.865,67.431,0.41600000000000004,8.548,7.202000000000001,71.618,127.245,161913.0,-40299.0,-20.504,166010.0,19.945999999999998,49.26,57247,1082072.0,28506208.0,15733.0,61885275,1385.0,0
75479,77831.0,-0.18,8.229,9.016,8.297,8.224,8.433,8.933,8.861,0.183,1.123,1.0979999999999999,1.023,35165600198803.0,1.0,9646779803965.0,0.0632,80.667,1.044,104.96600000000001,5071.0,1.413,57.387,0.698,0.556,51.552,0.21899999999999997,1.819,1.46,66.71,126.42399999999999,154503.0,-33079.0,-18.340999999999998,165642.0,19.878,48.607,54171,1725294.0,27860860.0,15737.0,61913403,1568.0,1
67806,77070.0,-0.308,6.761,8.883,7.529,7.4639999999999995,7.9910000000000005,8.885,8.817,0.252,1.035,1.046,0.772,45521934990210.0,1.0070000000000001,12531876693735.0,0.0647,80.14399999999999,1.037,72.57,5865.0,14.282,57.56100000000001,0.478,0.37799999999999995,59.916000000000004,0.14,-0.816,-0.639,68.212,126.90899999999999,142767.0,-32298.0,-20.561,165283.0,19.881,48.638000000000005,54098,2153701.0,27772709.0,15738.0,61920322,1135.0,0
65828,76211.0,-0.537,7.236000000000001,8.774,7.382000000000001,7.242999999999999,7.7379999999999995,8.849,8.785,0.218,1.02,1.075,0.976,56607168510124.0,1.022,19450913277713.0,0.0621,80.02,1.03,78.22,4901.0,20.879,56.2,-3.11,-2.444,24.151,-0.175,-4.615,-3.5839999999999996,52.434,124.135,131107.0,-43421.0,-26.366999999999997,164801.0,19.884,48.668,49748,4276751.0,5651223.0,15693.0,61565440,1065.0,0
79854,76295.0,-0.48,6.761,8.698,7.071000000000001,6.919,7.422999999999999,8.802999999999999,8.742,0.26899999999999996,1.04,1.075,1.0979999999999999,49728858713424.0,1.04,22039559332923.0,0.0602,80.494,1.023,87.36200000000001,5209.0,14.559000000000001,54.376000000000005,-6.09,-4.8180000000000005,10.843,-0.718,-8.022,-6.25,38.275,120.333,124150.0,-68090.0,-35.009,164044.0,19.797,47.845,55661,6258782.0,5357273.0,15691.0,61551103,1676.0,0
78631,76278.0,-0.326,6.761,8.632,6.916,6.84,7.159,8.758,8.7,0.102,1.033,1.023,1.012,49875774006296.0,1.062,20126409041379.0,0.0598,81.579,1.015,97.318,5139.0,5.483,54.066,-7.223,-5.692,9.504,-0.9990000000000001,-6.04,-4.803999999999999,36.325,119.685,125792.0,-64807.0,-33.316,163324.0,19.784000000000002,47.718999999999994,57409,10745555.0,5705092.0,15625.0,61037172,1364.0,1
78667,76249.0,-0.149,7.8260000000000005,8.604,7.371,7.292999999999999,7.246,8.738,8.682,0.237,1.0979999999999999,1.032,1.294,51995088922891.0,1.091,21974490622387.0,0.06,81.61,1.008,82.056,4025.0,6.275,54.236999999999995,-4.039,-3.2539999999999996,19.007,-0.9470000000000001,-6.334,-5.01,38.635999999999996,120.096,134618.0,-54091.0,-26.8,162723.0,19.869,48.597,56376,514869.0,6036417.0,15449.0,59667494,1439.0,0
73267,75887.0,-0.098,7.956,8.583,7.662999999999999,7.712999999999999,7.391,8.72,8.667,0.32799999999999996,1.05,1.012,0.907,58206499599134.0,1.125,21239295444004.0,0.0597,81.42699999999999,1.001,78.77199999999999,3829.0,8.166,53.88,-0.945,-0.785,14.949000000000002,-0.8340000000000001,-7.856,-6.1739999999999995,36.008,119.38799999999999,140298.0,-17988.0,-11.142999999999999,162523.0,19.817,48.098,54457,1495995.0,5165368.0,15450.0,59676577,1649.0,0
73768,75633.0,-0.09699999999999999,8.943999999999999,8.591000000000001,8.304,8.427999999999999,7.787000000000001,8.725,8.674,0.341,1.0290000000000001,1.003,0.9670000000000001,39721774733419.0,1.156,16849671703678.0,0.0575,82.544,0.9940000000000001,98.73299999999999,3733.0,4.945,51.70399999999999,-4.671,-3.903,5.016,-1.115,-11.409,-9.025,24.156999999999996,115.014,148652.0,-2057.0,-1.3119999999999998,162501.0,19.816,48.088,52027,3166807.0,5966524.0,15466.0,59801579,1486.0,0
58257,74441.0,-0.43799999999999994,7.956,8.562999999999999,8.13,8.285,7.91,8.708,8.658999999999999,0.086,1.025,1.038,1.012,48835035306786.0,1.185,13498070979607.0,0.0553,82.249,0.986,77.985,3834.0,1.9969999999999999,49.606,-9.51,-7.919,2.497,-1.635,-16.323,-12.862,17.394000000000002,110.585,140354.0,-62514.0,-33.727,161806.0,19.852,48.455,48037,7004600.0,10734428.0,15046.0,56596396,909.799,0
56600,73193.0,-0.9,9.057,8.586,8.593,8.671,8.266,8.716000000000001,8.668,0.09,0.9940000000000001,1.0270000000000001,0.902,52029006846271.0,1.215,13525039962738.0,0.053,81.568,0.9790000000000001,71.689,3133.0,-4.165,47.512,-13.453,-11.267999999999999,1.3940000000000001,-2.231,-18.2,-14.661,12.953,105.935,137194.0,-36496.0,-21.41,161400.0,19.914,49.1,44312,9924106.0,20006025.0,15189.0,57675117,1599.0,0
60963,72285.0,-1.245,8.276,8.597999999999999,8.435,8.482999999999999,8.361,8.706,8.661,0.182,0.943,0.983,0.789,48314138939339.0,1.242,12162982329066.0,0.052000000000000005,81.477,0.971,80.152,3358.0,-7.505,46.69,-10.954,-9.524,1.1,-2.497,-16.273,-13.524000000000001,11.562999999999999,104.06,125154.0,-61257.0,-34.048,160720.0,19.909000000000002,49.043,44826,2716705.0,24940152.0,15274.0,58325397,1124.0,1
66609,71785.0,-1.354,8.0,8.579,8.217,8.267999999999999,8.333,8.691,8.647,0.215,0.97,0.9890000000000001,1.052,39850509528907.0,1.266,10407937659323.0,0.0533,81.506,0.963,81.931,3690.0,-4.638,47.93,-4.03,-3.6439999999999997,30.394000000000002,-2.028,-13.13,-10.97,24.186999999999998,106.555,125246.0,-44395.0,-26.503,160226.0,19.881,48.769,49483,5410121.0,18262578.0,15312.0,58611613,1274.0,1
63763,71108.0,-1.3869999999999998,7.093999999999999,8.54,7.655,7.593,8.035,8.656,8.613999999999999,0.22899999999999998,0.9359999999999999,0.9229999999999999,0.835,54779877838005.0,1.2930000000000001,15154156900060.0,0.054000000000000006,81.916,0.955,87.854,3678.0,-3.734,48.67,2.115,1.9969999999999999,45.026,-1.274,-12.045,-10.03,31.065,108.05,115987.0,-49767.0,-31.910999999999998,159674.0,19.976,49.75,45704,4082153.0,12557196.0,15415.0,59405340,1335.0,0
66341,70638.0,-1.305,7.742000000000001,8.486,7.699,7.569,7.9239999999999995,8.636000000000001,8.596,0.188,0.9209999999999999,0.919,0.875,64058176037324.0,1.3219999999999998,19933281756492.0,0.0535,83.524,0.9470000000000001,106.838,3238.0,-1.556,48.147,2.885,2.773,36.516,-0.821,-12.443,-10.422,28.811,106.945,112447.0,-64543.0,-37.4,158956.0,19.971,49.696000000000005,43007,7054803.0,8817018.0,15513.0,60165691,1499.0,0
75762,70814.0,-0.958,8.0,8.412,7.849,7.763,7.886,8.622,8.583,0.059000000000000004,0.892,0.8959999999999999,0.804,55441833337670.0,1.3459999999999999,17149010508603.0,0.0514,84.37899999999999,0.94,96.777,3401.0,-1.645,46.243,-3.7,-3.472,17.817999999999998,-1.001,-12.159,-10.572000000000001,21.938000000000002,102.855,114945.0,29663.0,29.384,159286.0,19.998,49.971000000000004,49992,8272331.0,6268035.0,14929.0,55716370,1489.0,0
53810,69592.0,-1.02,8.324,8.365,8.087,8.119,7.962999999999999,8.615,8.578,0.094,0.8590000000000001,0.86,0.7609999999999999,56545984282828.0,1.364,16094638064869.0,0.0501,84.815,0.9329999999999999,91.15100000000001,3173.0,-6.308,45.068999999999996,-7.8,-7.218999999999999,11.965,-1.357,-10.335,-9.346,18.635,100.25,111729.0,15643.0,19.337,159460.0,20.004,50.032,35653,34275385.0,19538629.0,14899.0,55496755,1155.0,1
48785,68111.0,-1.3530000000000002,7.784,8.327,7.935,8.0,7.891,8.597000000000001,8.56,0.107,0.813,0.8270000000000001,0.675,60749638165071.0,1.381,16118348774727.0,0.0502,83.0,0.925,56.681999999999995,3180.0,-9.174,45.126999999999995,-6.59,-6.162000000000001,13.679,-1.389,-5.58,-5.267,19.207,100.355,111192.0,-1124.0,-1.045,159447.0,20.032,50.328,42781,34268203.0,20000178.0,14917.0,55629081,1205.0,1
56902,67218.0,-1.555,9.931000000000001,8.336,8.933,8.947000000000001,8.402000000000001,8.626,8.59,0.284,0.862,0.8590000000000001,1.01,76937215448966.0,1.4,18746086230926.0,0.0504,81.882,0.9159999999999999,65.66,2330.0,-10.61,45.406000000000006,-2.009,-1.954,24.044,-1.137,-3.214,-3.089,22.188000000000002,100.846,115371.0,10694.0,8.074,159566.0,20.043,50.442,45798,18092411.0,20208543.0,14921.0,55656308,1263.0,1
63562,66779.0,-1.495,10.286,8.371,9.609,9.75,8.942,8.663,8.627,0.348,0.914,0.861,1.071,53802318616468.0,1.4140000000000001,15093606501398.0,0.0518,81.926,0.9079999999999999,82.565,2545.0,-8.186,47.007,3.412,3.404,62.663999999999994,-0.49200000000000005,-2.8930000000000002,-2.715,37.615,103.663,133014.0,45432.0,43.669,160071.0,20.043,50.435,45877,2077083.0,16801977.0,14925.0,55692431,1441.0,1
69145,66702.0,-1.175,10.588,8.352,10.099,10.378,9.476,8.705,8.669,0.07,0.9590000000000001,0.898,1.091,42841711406651.0,1.416,22896259159393.0,0.0526,81.5,0.899,75.327,2969.0,-7.152,47.817,4.749,4.732,73.145,0.121,-2.946,-2.727,44.217,105.104,150952.0,33216.0,26.15,160440.0,20.077,50.797,46895,249553.0,17516042.0,15012.0,56340165,1294.0,1
67644,66534.0,-0.8029999999999999,9.351,8.345,9.725,9.919,9.576,8.719,8.684,0.667,1.166,1.0290000000000001,1.788,64967748628794.0,1.415,20773612365907.0,0.0529,80.418,0.89,64.72399999999999,2897.0,-8.201,48.227,4.98,4.939,77.82300000000001,0.496,-1.119,-1.046,47.466,105.82600000000001,156014.0,27686.0,21.191999999999997,160748.0,20.07,50.722,52361,8106193.0,24811399.0,14967.0,56006229,1506.0,1
69098,66491.0,-0.41700000000000004,8.571,8.323,9.148,9.167,9.424,8.716000000000001,8.681000000000001,0.695,1.129,1.0590000000000002,1.0170000000000001,63313397166691.0,1.4140000000000001,21598418775609.0,0.053,81.52,0.8809999999999999,97.501,2966.0,-9.096,48.37,2.41,2.324,79.635,0.618,3.217,3.128,48.653999999999996,106.072,150216.0,6887.0,5.501,160824.0,20.083,50.861000000000004,46859,6683384.0,22101929.0,15047.0,56606032,1617.0,0
58577,65782.0,-0.33299999999999996,8.182,8.32,8.665,8.506,9.154,8.704,8.668,0.645,1.16,1.129,1.252,78619470955059.0,1.4180000000000001,27257300765924.0,0.0518,80.973,0.872,73.044,2732.0,-12.658,47.058,-1.433,-1.3630000000000002,36.253,0.28,3.4210000000000003,3.412,38.687,103.671,136004.0,-12333.0,-9.491,160687.0,20.048,50.473,44418,11035748.0,7663649.0,15177.0,57585262,1011.0,0
52055,64705.0,-0.545,8.727,8.327,8.696,8.519,9.025,8.705,8.668,0.374,1.068,1.146,0.795,73060401734347.0,1.423,30724481614935.0,0.0508,79.977,0.863,65.53699999999999,2511.0,-18.399,45.986999999999995,-4.147,-3.9189999999999996,21.605,-0.218,1.324,1.319,32.285,101.679,118814.0,-61810.0,-36.667,160000.0,20.08,50.818000000000005,38342,12823950.0,14700642.0,15501.0,60069652,889.345,0
64862,64525.0,-0.532,9.6,8.356,9.148,9.073,9.081,8.724,8.687000000000001,0.374,1.061,1.15,1.038,51840337607081.0,1.4240000000000002,30161438481601.0,0.0492,79.98100000000001,0.853,80.036,2541.0,-22.899,44.31,-7.595,-7.16,10.945,-0.846,-2.3680000000000003,-2.3480000000000003,24.64,98.478,119920.0,-25986.0,-16.102999999999998,159712.0,20.082,50.836999999999996,44095,7791013.0,15053267.0,15606.0,60888007,1349.0,0
61381,64131.0,-0.501,9.172,8.367,9.16,9.241,9.042,8.734,8.696,0.20600000000000002,1.01,1.12,0.857,49345954586208.0,1.42,29877169024314.0,0.0486,79.809,0.8440000000000001,77.311,2585.0,-24.468000000000004,43.677,-6.4239999999999995,-6.197,8.521,-1.228,-6.415,-6.189,22.274,97.24700000000001,123365.0,-62748.0,-32.906,159014.0,20.03,50.254,44472,7868449.0,15163545.0,15736.0,61901773,1554.0,1
64996,63988.0,-0.371,8.276,8.371,8.718,8.795,8.818,8.724,8.687000000000001,0.15,0.988,1.095,0.9209999999999999,63306262923617.0,1.419,21134546073492.0,0.049,80.072,0.835,83.884,2560.0,-23.65,44.181999999999995,-3.679,-3.6189999999999998,23.967,-1.1520000000000001,-7.104,-6.7589999999999995,27.256,98.0,128006.0,-54573.0,-31.138,158408.0,20.052,50.501999999999995,45453,327628.0,14781150.0,15771.0,62179330,1348.0,0
61024,63608.0,-0.31,8.623,8.354,8.67,8.599,8.764,8.722000000000001,8.684,0.156,0.924,0.945,0.7340000000000001,57179266682962.0,1.413,18461344169183.0,0.0483,80.133,0.825,81.02600000000001,2646.0,-23.166,43.433,-1.8780000000000001,-1.9069999999999998,16.291,-1.088,-9.226,-8.719,23.927,96.6,125341.0,-50423.0,-28.355999999999998,157848.0,20.083,50.842,45961,381950.0,6597771.0,15759.0,62088017,1178.0,0
68613,63750.0,-0.096,8.521,8.353,8.596,8.514,8.71,8.717,8.68,0.32299999999999995,0.975,0.961,1.129,65383233489115.0,1.409,18369874828168.0,0.0461,80.07,0.816,79.156,2374.0,-27.041,41.185,-5.005,-5.147,6.528,-1.472,-13.83,-13.039000000000001,16.575,92.242,127806.0,-52411.0,-27.916,157265.0,20.102999999999998,51.056999999999995,49383,3045894.0,9274756.0,15743.0,61964201,1228.0,0
60981,63426.0,-0.037000000000000005,8.521,8.368,8.558,8.538,8.658,8.713,8.675,0.465,0.8759999999999999,0.8640000000000001,0.5770000000000001,62188872609740.0,1.403,17542276700926.0,0.0446,79.791,0.8059999999999999,75.736,2292.0,-29.834,39.74,-8.717,-8.895,4.053999999999999,-1.93,-14.388,-13.879000000000001,13.331,89.28299999999999,122815.0,-42116.0,-28.49,156797.0,20.145,51.519,36376,30307151.0,17587230.0,16023.0,64185526,1295.0,1
50492,62462.0,-0.314,9.412,8.408,8.985,8.966000000000001,8.817,8.728,8.69,0.46,0.846,0.8590000000000001,0.759,65295485202669.0,1.4,20102171949827.0,0.0449,78.795,0.797,64.357,1973.0,-28.945999999999998,40.141,-6.771,-7.0089999999999995,13.163,-1.88,-11.85,-11.655,16.835,89.829,111212.0,-46666.0,-33.510999999999996,156279.0,20.147000000000002,51.547,30800,60622413.0,35538421.0,16714.0,69837456,1191.0,0
68676,62725.0,-0.23399999999999999,9.172,8.488,9.078,9.142999999999999,8.891,8.738,8.7,0.157,0.7879999999999999,0.799,0.613,50166524741838.0,1.3940000000000001,16830851903393.0,0.0428,80.493,0.7879999999999999,105.117,2033.0,-32.544000000000004,38.113,-6.6339999999999995,-7.192,6.265,-2.123,-12.87,-13.069,12.335999999999999,85.60799999999999,103864.0,-62153.0,-35.426,155588.0,20.211,52.242,38971,11621227.0,36217508.0,16847.0,70952444,1893.0,0
64158,62694.0,-0.122,9.412,8.561,9.245,9.332,9.041,8.753,8.714,0.255,0.8220000000000001,0.8079999999999999,0.925,39286516824067.0,1.3869999999999998,11970299481953.0,0.0416,81.693,0.779,99.089,1929.0,-32.973,37.012,-6.077999999999999,-6.808,4.328,-2.366,-14.043,-14.440999999999999,10.475999999999999,83.204,107723.0,-66920.0,-36.328,154845.0,20.250999999999998,52.675,39497,15853303.0,35209715.0,16924.0,71606362,1541.0,0
66024,62788.0,0.034,7.8260000000000005,8.596,8.536,8.579,8.785,8.732999999999999,8.693,0.295,0.77,0.764,0.612,54478106120118.0,1.382,15056105419014.0,0.0407,84.745,0.772,128.995,2107.0,-32.335,36.211,-8.405,-9.357000000000001,3.221,-2.4659999999999997,-16.576,-16.914,9.269,81.42399999999999,105524.0,-135575.0,-61.18899999999999,153338.0,20.262,52.792,35347,3403617.0,34627279.0,17047.0,72647345,1863.0,0
60868,62579.0,0.054000000000000006,8.727,8.662,8.631,8.541,8.771,8.732999999999999,8.692,0.32,0.7190000000000001,0.74,0.565,61281535854285.0,1.379,15324802444788.0,0.0392,84.74700000000001,0.764,84.779,1745.0,-34.444,34.909,-7.146,-8.347999999999999,1.966,-2.634,-18.137999999999998,-18.777,7.574,78.461,100171.0,-92834.0,-48.843,152307.0,20.347,53.707,35127,4040867.0,28927269.0,17320.0,74992051,1908.0,0
60509,62384.0,0.005,7.742000000000001,8.658999999999999,8.187000000000001,8.084,8.507,8.711,8.67,0.109,0.713,0.6779999999999999,0.6970000000000001,47813152532890.0,1.3769999999999998,17334678429783.0,0.0365,84.044,0.757,73.85600000000001,1830.0,-39.201,32.676,-10.187000000000001,-12.244000000000002,0.948,-3.2230000000000003,-19.225,-20.842,5.441,73.017,91147.0,-68352.0,-43.106,151547.0,20.429000000000002,54.558,36851,586955.0,7145118.0,17611.0,77536115,2109.0,0
56535,61972.0,-0.166,7.7010000000000005,8.65,7.944,7.885,8.26,8.689,8.647,0.10800000000000001,0.6940000000000001,0.687,0.637,46701182085509.0,1.376,17703393895156.0,0.033,82.037,0.748,52.931000000000004,1642.0,-44.718,30.109,-15.423,-18.942,0.474,-4.291,-23.281999999999996,-26.076999999999998,3.822,66.0,90572.0,-121143.0,-58.976000000000006,150201.0,20.543000000000003,55.708,33185,2242566.0,8175355.0,17872.0,79856479,1376.0,1
48847,61101.0,-0.552,7.742000000000001,8.61,7.843,7.728,8.052999999999999,8.668,8.625,0.259,0.62,0.635,0.397,81851587826944.0,1.38,26304359211686.0,0.0349,80.383,0.7390000000000001,56.401,1573.0,-39.355,33.019,-8.711,-11.102,28.965999999999998,-3.891,-20.078,-22.351,18.873,69.751,83517.0,-119051.0,-61.015,148879.0,20.535,55.605,30170,7462838.0,9102818.0,18300.0,83723584,1469.0,1
63045,61199.0,-0.607,7.5,8.595,7.671,7.614,7.845,8.642000000000001,8.599,0.25,0.635,0.645,0.682,67291165955293.0,1.385,24324687350506.0,0.0368,79.982,0.73,74.17399999999999,1785.0,-33.491,35.819,0.532,0.7290000000000001,50.495,-2.404,-12.058,-14.085999999999999,31.531999999999996,73.54899999999999,84934.0,-84663.0,-47.263999999999996,147938.0,20.592,56.166000000000004,39437,14895002.0,9579222.0,18163.0,82477674,1546.0,0
67986,61605.0,-0.377,7.784,8.552999999999999,7.728,7.682,7.768,8.623,8.578,0.305,0.664,0.62,0.7490000000000001,68638919868362.0,1.392,19372230080886.0,0.0362,80.818,0.722,92.929,1654.0,-31.568,35.394,6.494,9.839,44.832,-1.358,-10.71,-12.873,30.014,72.494,91267.0,-65174.0,-38.692,147214.0,20.6,56.251000000000005,40647,21900991.0,11002171.0,18086.0,81772407,2053.0,1
64858,61785.0,-0.134,7.385,8.523,7.556,7.537000000000001,7.649,8.596,8.549,0.17300000000000001,0.633,0.61,0.541,60956686196338.0,1.396,15510348805553.0,0.038,82.624,0.7140000000000001,108.816,1892.0,-26.976,37.919000000000004,6.2379999999999995,8.943,64.57,-0.124,-5.435,-6.675,40.99100000000001,75.98899999999999,96896.0,-123540.0,-57.06399999999999,145841.0,20.575,55.927,39043,465795.0,12171767.0,17859.0,79731985,2109.0,1
73357,62505.0,0.295,8.276,8.532,7.916,7.897,7.769,8.589,8.54,0.22899999999999998,0.677,0.645,0.809,109262690327440.0,1.409,33278127140154.0,0.0407,86.8,0.7070000000000001,147.352,1485.0,-23.514,41.638999999999996,7.95,10.81,80.809,1.474,3.0380000000000003,3.873,54.20399999999999,81.5,103806.0,-48580.0,-29.663,145301.0,20.594,56.117,43260,3020408.0,17426017.0,17834.0,79516841,2003.0,1
78451,63539.0,0.8590000000000001,9.351,8.607999999999999,8.633,8.665,8.173,8.606,8.554,0.24600000000000002,0.7070000000000001,0.659,0.7959999999999999,77293361022836.0,1.425,33914934858905.0,0.0425,87.74600000000001,0.701,101.45700000000001,1449.0,-21.334,43.85,12.505,17.250999999999998,86.641,2.688,11.982000000000001,16.410999999999998,60.721000000000004,84.999,120032.0,6755.0,4.6530000000000005,145376.0,20.506,55.006,48106,13711642.0,30807523.0,17827.0,79448324,1792.0,1
63116,63552.0,0.98,9.172,8.655,8.902999999999999,9.082,8.476,8.618,8.565,0.049,0.743,0.6890000000000001,0.852,35652089593817.0,1.433,33416799360342.0,0.044000000000000004,87.882,0.695,89.85700000000001,1830.0,-17.625999999999998,45.731,12.106,15.932,90.48100000000001,3.3569999999999998,22.095,33.477,65.75,88.095,127538.0,-59695.0,-34.079,144713.0,20.417,53.903,37813,17677708.0,25580905.0,17977.0,80789659,2026.0,1
48402,62623.0,0.517,8.372,8.668,8.637,8.802,8.526,8.613,8.558,0.278,0.691,0.7090000000000001,0.5329999999999999,83012809173637.0,1.4409999999999998,34137124729414.0,0.0441,86.02799999999999,0.688,59.152,1731.0,-14.290999999999999,45.768,6.657,8.168,90.561,3.153,18.405,26.388,65.851,88.156,121582.0,-64558.0,-39.879,143996.0,20.359,53.208999999999996,34761,32594398.0,15553224.0,18229.0,83077806,1459.0,1
62325,62651.0,0.22699999999999998,8.78,8.683,8.709,8.71,8.655,8.616,8.56,0.29600000000000004,0.654,0.6890000000000001,0.544,79177135424883.0,1.4469999999999998,32744609997786.0,0.0446,85.60799999999999,0.6809999999999999,79.516,1698.0,-10.927999999999999,46.474,4.296,5.053999999999999,92.36200000000001,2.705,15.745999999999999,21.409000000000002,67.903,89.295,105903.0,-76284.0,-42.101000000000006,143148.0,20.322,52.763000000000005,36590,1572853.0,17360081.0,18034.0,81304702,1698.0,1
66221,62912.0,0.146,8.78,8.716000000000001,8.745,8.712,8.738999999999999,8.62,8.561,0.314,0.708,0.7070000000000001,0.871,72736243444247.0,1.452,31936098487072.0,0.045,86.684,0.675,102.289,1693.0,-10.392999999999999,46.869,1.83,2.077,93.406,2.1959999999999997,17.430999999999997,24.046,69.101,89.925,104373.0,-52919.0,-32.306999999999995,142560.0,20.283,52.309,39228,3362042.0,17357070.0,18092.0,81834166,2162.0,0
63007,62928.0,0.083,7.8260000000000005,8.646,8.285,8.302999999999999,8.548,8.603,8.542,0.268,0.7140000000000001,0.7340000000000001,0.73,57740638205536.0,1.455,27889244685863.0,0.0444,86.88,0.6679999999999999,89.723,1902.0,-11.969000000000001,46.224,0.619,0.7020000000000001,67.96600000000001,1.486,12.786,16.827,64.012,88.775,105539.0,-43592.0,-30.184,142076.0,20.35,53.016000000000005,40459,2604841.0,17284709.0,18176.0,82591581,2351.0,0
