activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime7wma,confirmationtime90ema,hashrate30roc,hashrate3std,hashrate7trx,hashrate90mom,hashrate90roc,hashrate90rsi,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,median_transaction_feeUSD,mediantransactionvalue7rsiUSD,mediantransactionvalue90smaUSD,mediantransactionvalue90trxUSD,mediantransactionvalueUSD,mining_profitability,mining_profitability3roc,mining_profitability3sma,mining_profitability3wma,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
6241,9.693999999999999,9.796,9.468,9.654,19.461,3.72706662845226e+17,0.835,2.57645995139381e+17,23.331999999999997,51.965,0.5920000000000001,5.261,0.0518,43.841,136.434,0.012,118.198,1.155,-6.617000000000001,1.125,1.1320000000000001,0.105,75.898,-5.852,10.097000000000001,444348136,1495563930.0,52.476000000000006,196784.0,0.141,266956.0,18.747,1
-32974,9.757,10.231,9.708,9.677,9.198,1.24111358174753e+17,0.611,1.22046951581152e+17,9.743,52.058,1.536,0.353,0.0521,56.397,136.053,0.009000000000000001,139.342,1.125,1.1,1.129,1.1320000000000001,0.09,84.478,1.3519999999999999,12.375,361663015,1614418162.0,51.333999999999996,197000.0,0.14800000000000002,174208.0,18.826,1
31907,9.795,10.296,9.919,9.692,3.069,5.40854834252524e+16,0.293,2.18169582264591e+17,19.945,51.562,4.763999999999999,25.339000000000002,0.064,61.716,136.533,0.008,150.60399999999998,1.276,15.104000000000001,1.185,1.205,0.121,96.976,30.583000000000002,102.10700000000001,354423992,1945401159.0,53.977,203648.0,0.159,98163.0,19.088,1
17806,9.862,10.561,10.222999999999999,9.716000000000001,21.555,9.33115307040874e+16,0.106,2.23130963474347e+17,18.548,52.397,6.125,36.85,0.0653,53.327,135.217,0.006,138.155,1.177,1.903,1.193,1.2009999999999998,0.12,98.744,54.841,365.89599999999996,351693313,1819777470.0,52.036,201283.0,0.17,-7174.0,19.19,1
-95306,9.857999999999999,10.179,10.245999999999999,9.718,13.831,1.35064404299198e+17,0.051,3.50997283824392e+17,31.289,52.733999999999995,5.524,40.768,0.0649,54.306999999999995,133.105,0.004,139.838,1.32,17.361,1.258,1.265,0.155,99.339,81.098,816.679,342667453,1429812475.0,48.161,203549.0,0.175,-140401.0,19.381,1
110057,9.867,10.089,10.251,9.724,-0.44,1.11467349341799e+17,-0.086,2.67338328366658e+17,24.962,51.668,3.589,33.924,0.0619,45.511,131.352,0.002,126.556,1.4569999999999999,14.199000000000002,1.318,1.365,0.23399999999999999,99.492,91.46600000000001,1149.0,348011996,1196785895.0,52.396,208091.0,0.183,-56388.0,19.673,1
60120,9.962,10.714,10.517999999999999,9.76,4.435,1.10923456857868e+17,-0.14400000000000002,2.02620768256919e+17,16.61,52.278999999999996,2.133,32.365,0.0622,59.92,129.873,0.001,151.827,1.215,3.227,1.331,1.3130000000000002,0.213,99.527,90.32799999999999,1215.0,325399021,1369725725.0,51.88399999999999,203037.0,0.191,3655.0,19.81,0
27892,9.969,10.392000000000001,10.413,9.767000000000001,-7.815,1.36001336601461e+17,-0.33899999999999997,1.13610064332356e+17,9.946,50.99,1.138,19.293,0.0618,43.805,128.923,-0.001,121.691,1.5390000000000001,16.53,1.4040000000000001,1.4169999999999998,0.27899999999999997,86.948,84.103,975.569,339965291,1249815765.0,51.302,203676.0,0.19899999999999998,159233.0,19.829,1
17503,9.999,10.413,10.413,9.781,5.906000000000001,1.83588939552281e+17,-0.32299999999999995,2.43721419365241e+17,19.875,52.511,1.005,22.874000000000002,0.064,41.699,128.158,-0.002,116.84200000000001,1.276,-12.434000000000001,1.3430000000000002,1.3530000000000002,0.242,88.56200000000001,83.749,511.291,343338273,1250500873.0,51.036,204188.0,0.20600000000000002,-64904.0,19.576,1
30624,10.008,10.277000000000001,10.347000000000001,9.789,-2.642,1.77038140444811e+17,-0.3,1.4494471662753e+17,11.617,51.923,0.95,0.319,0.0642,49.42,124.93799999999999,-0.004,130.04399999999998,1.429,17.609,1.4140000000000001,1.396,0.248,95.12700000000001,79.867,242.838,352846349,1068321605.0,51.156000000000006,202581.0,0.212,-34462.0,19.64,1
14186,10.142999999999999,11.189,10.779000000000002,9.84,-3.713,1.02182102098191e+17,-0.324,2.0103618428014e+17,17.557000000000002,51.57,0.038,-7.591,0.0604,47.417,124.94200000000001,-0.005,126.434,1.2819999999999998,-16.685,1.329,1.33,0.21600000000000003,97.501,74.251,226.199,372878281,851380982.0,51.32899999999999,200679.0,0.217,1244.0,19.594,1
18191,10.035,9.83,10.258,9.81,0.233,6.34258987013732e+16,-0.27399999999999997,2.33214025297213e+17,19.598,52.114,-0.257,-4.97,0.0617,49.169,124.846,-0.006999999999999999,129.065,1.7309999999999999,35.702,1.4809999999999999,1.531,0.33299999999999996,97.735,51.50899999999999,289.776,391442568,1048893456.0,46.45,207803.0,0.214,-215613.0,19.537,1
74589,9.934,9.15,9.785,9.781,24.224,2.82192986402916e+17,0.084,6.29868959322821e+17,60.185,53.836000000000006,-0.34600000000000003,-0.662,0.0615,60.303000000000004,125.0,-0.008,148.047,1.49,4.2780000000000005,1.501,1.536,0.336,98.316,47.401,370.63199999999995,376620605,1137821239.0,48.53,203274.0,0.207,-127101.0,19.463,0
85043,9.957,9.718,9.818999999999999,9.792,2.336,2.18706999548361e+17,0.29100000000000004,1.68074238341212e+17,12.869000000000002,52.316,-0.33,-1.219,0.0614,60.04,125.24700000000001,-0.009000000000000001,147.721,1.3969999999999998,8.951,1.5390000000000001,1.484,0.293,93.26799999999999,44.183,371.899,366993181,1228099028.0,50.597,186570.0,0.201,-36953.0,19.467,0
16700,9.96,9.859,9.82,9.796,-7.946000000000001,2.11695180752947e+17,0.353,1.82249995361532e+17,14.55,52.028,-0.192,-0.083,0.0618,60.755,125.654,-0.01,148.887,1.462,-15.584000000000001,1.449,1.445,0.285,65.815,42.323,248.265,377753774,1149381141.0,50.568000000000005,176272.0,0.195,191014.0,19.347,0
39103,9.88,9.293,9.506,9.773,6.942,8.33062536921122e+16,0.45,2.52545724965524e+17,19.677,52.707,-0.10800000000000001,-3.688,0.0617,67.65899999999999,126.15899999999999,-0.01,160.8,1.5619999999999998,4.854,1.474,1.501,0.261,64.447,39.686,78.10300000000001,421539950,1200867066.0,48.824,176674.0,0.18600000000000003,15164.0,19.338,0
46170,9.888,9.647,9.57,9.777999999999999,4.396,8.70881737981267e+16,0.451,2.83900991009003e+17,24.217,52.119,-0.10099999999999999,-4.294,0.0615,72.753,126.884,-0.011000000000000001,171.65400000000002,1.4369999999999998,2.911,1.4869999999999999,1.483,0.26,55.677,21.069000000000003,10.257,441700494,1316983973.0,51.00899999999999,176743.0,0.179,19050.0,19.453,1
1230,9.846,9.439,9.447000000000001,9.766,13.248,6.62500210104081e+16,0.434,4.12594571216324e+17,38.532,52.302,-0.337,-0.14400000000000002,0.0603,58.891999999999996,127.531,-0.011000000000000001,157.753,1.5419999999999998,5.48,1.514,1.51,0.205,78.656,8.39,8.977,440831785,1095739760.0,48.36,181060.0,0.16899999999999998,-106119.0,19.426,1
50006,9.847000000000001,9.651,9.585,9.767999999999999,3.5189999999999997,2.63228327914174e+16,0.408,3.66397729467297e+17,32.759,52.312,0.282,3.472,0.0638,58.791000000000004,127.916,-0.011000000000000001,157.64600000000002,1.5919999999999999,1.91,1.524,1.5490000000000002,0.131,97.34700000000001,64.581,471.47,441039348,1805481633.0,51.138000000000005,180540.0,0.161,109426.0,19.35,1
99627,9.788,9.297,9.443,9.75,7.468,5829188350658639.0,0.38,2.52497561227209e+17,20.401,52.348,2.71,20.32,0.0739,72.673,128.585,-0.01,184.923,1.885,31.119,1.673,1.73,0.3,98.725,106.34899999999999,1699.0,497577698,1891215351.0,52.816,184632.0,0.158,92950.0,19.274,0
94697,9.861,10.103,9.776,9.775,4.622,7501414697092901.0,0.341,2.03920069769733e+17,15.967,52.278999999999996,9.395,67.275,0.10300000000000001,60.895,128.281,-0.01,171.5,1.56,1.194,1.679,1.6740000000000002,0.272,97.111,106.25200000000001,2435.0,487079444,1614146077.0,53.57899999999999,191191.0,0.16,259079.0,19.349,0
50170,9.836,9.788,9.727,9.769,2.91,1.18348744177615e+17,0.168,2.1920084880592e+17,19.209,51.367,14.575999999999999,97.391,0.122,59.614,128.471,-0.009000000000000001,169.97400000000002,1.949,22.419,1.798,1.8090000000000002,0.355,90.296,108.147,2583.0,594906655,1567451038.0,52.731,191873.0,0.165,87103.0,19.289,1
67752,9.825,9.726,9.745,9.766,5.084,1.27635323605472e+17,0.12,3.55212778317943e+17,30.848000000000003,52.385,13.015,90.48100000000001,0.11699999999999999,75.39399999999999,129.39,-0.006999999999999999,209.84,1.857,-1.4580000000000002,1.7890000000000001,1.838,0.374,96.447,160.71,3116.0,710627200,2052511029.0,53.542,197629.0,0.174,42101.0,19.183,1
49639,9.814,9.695,9.73,9.764,6.654,1.21625364300794e+17,0.078,3.39100542336958e+17,30.322,52.015,9.871,93.58200000000001,0.11900000000000001,63.24,130.387,-0.006,193.03099999999998,1.944,24.6,1.9169999999999998,1.916,0.34700000000000003,96.986,171.775,2732.0,793838022,2063709597.0,52.918,200706.0,0.185,-24447.0,19.12,1
94987,9.769,9.405,9.589,9.75,11.59,7.12642436097055e+16,0.004,2.45178345228061e+17,20.875,51.731,6.962000000000001,98.271,0.12,45.818000000000005,131.015,-0.004,159.05100000000002,2.119,8.722000000000001,1.973,2.017,0.37200000000000005,97.20200000000001,168.615,1421.0,796586516,1747814388.0,51.467,195359.0,0.195,-49422.0,19.090999999999998,1
46595,9.664,8.77,9.207,9.714,24.364,2.88299383785179e+17,0.272,6.12399532226289e+17,54.18600000000001,53.905,6.667999999999999,113.321,0.136,42.526,131.363,-0.002,150.866,1.94,4.4639999999999995,2.001,2.0,0.313,97.59899999999999,114.84,913.8960000000001,768545734,1511917914.0,48.323,197991.0,0.19899999999999998,-234596.0,19.04,0
53900,9.607000000000001,8.775,9.048,9.693999999999999,26.724,2.78672376183754e+17,0.5670000000000001,4.79904022125516e+17,40.095,53.409,5.671,82.81700000000001,0.135,59.61600000000001,132.32299999999998,0.0,192.185,1.8619999999999999,-4.198,1.974,1.931,0.313,79.175,60.797,799.515,746274829,1976474096.0,49.583,196494.0,0.201,-150461.0,19.077,0
124959,9.611,9.22,9.117,9.693,-5.61,1.47619731827664e+17,0.695,3.53862627662295e+17,29.245,52.57,0.23399999999999999,-6.371,0.0962,64.472,133.4,0.003,208.46400000000003,1.6580000000000001,-21.768,1.82,1.7730000000000001,0.257,18.345,-3.905,848.6489999999999,686322114,1940697660.0,52.409,183394.0,0.204,47182.0,19.169,0
23820,9.711,10.191,9.604,9.725,-19.152,1.75947961070728e+17,0.614,2.18903541990695e+17,17.618,51.824,-0.8540000000000001,-4.944,0.11599999999999999,70.835,134.608,0.006,233.783,1.469,-24.268,1.663,1.598,0.39299999999999996,11.751,-32.732,1401.0,692958532,1760708906.0,53.03,175973.0,0.21,222536.0,19.393,0
33806,9.748,10.238999999999999,9.811,9.738,-4.527,1.13296974777104e+17,0.418,2.22848107270222e+17,18.437,51.608000000000004,-3.113,-19.942999999999998,0.094,50.294,135.387,0.009000000000000001,184.295,1.4709999999999999,-21.025,1.5330000000000001,1.501,0.467,5.795,-146.063,3512.0,721018576,1858557735.0,52.434,178565.0,0.217,139503.0,19.276,1
19462,9.839,10.700999999999999,10.216000000000001,9.769,-0.6559999999999999,9.14879514831895e+16,0.11800000000000001,1.1554731599058e+17,9.338,51.041000000000004,-2.061,-5.112,0.113,59.29600000000001,136.7,0.013000000000000001,216.648,1.591,-4.019,1.51,1.531,0.461,47.424,-92.354,3429.0,739470019,1822019718.0,52.919,182230.0,0.226,27767.0,19.269000000000002,1
77345,9.777999999999999,9.795,9.999,9.75,13.004000000000001,1.64947925361212e+17,0.027999999999999997,3.12515435403063e+17,25.184,52.388999999999996,-1.495,-10.66,0.107,44.552,137.441,0.017,165.975,1.771,20.545,1.611,1.661,0.34299999999999997,55.271,-78.877,2856.0,729824093,1417237723.0,49.498000000000005,182883.0,0.231,-153046.0,19.225,0
-3345,9.783,9.829,10.033,9.752,20.295,2.01732708036602e+17,0.065,3.65243029517542e+17,30.11,52.553000000000004,-1.8419999999999999,-26.48,0.1,38.978,137.65200000000002,0.02,140.997,1.504,2.229,1.6219999999999999,1.607,0.285,40.009,-112.663,1975.0,769361310,1145302469.0,48.836999999999996,180135.0,0.23199999999999998,-157564.0,19.227,0
-32077,9.783999999999999,9.812000000000001,9.988999999999999,9.753,8.929,2.34169021346659e+16,0.124,1.7141527692732e+17,12.402999999999999,52.371,-2.44,-29.22,0.0957,45.841,138.067,0.023,162.68200000000002,1.534,-3.556,1.6030000000000002,1.564,0.20600000000000002,38.478,-109.804,749.1210000000001,757029369,1381908987.0,49.183,180787.0,0.22899999999999998,-165469.0,19.123,1
62485,9.781,9.771,9.892000000000001,9.753,4.289,3.47367493421734e+16,0.162,2.62858691780889e+17,20.647,52.242,-3.4389999999999996,-8.717,0.0878,45.605,138.49200000000002,0.027000000000000003,161.826,1.585,-10.537,1.541,1.554,0.195,48.81399999999999,-34.383,539.4580000000001,637744588,1205801542.0,48.791000000000004,174157.0,0.223,-32565.0,19.112000000000002,0
-82697,9.786,9.817,9.826,9.755,10.738,6.07619523692916e+16,0.126,3.83759247909674e+17,34.942,51.843999999999994,-3.8760000000000003,-25.88,0.0859,52.873999999999995,139.151,0.03,183.78900000000002,1.587,5.565,1.569,1.578,0.18,35.931999999999995,-16.153,529.952,641546611,1258001817.0,48.902,174302.0,0.215,2328.0,19.180999999999997,1
6308,9.774,9.709,9.741,9.752,11.572000000000001,8.57667799278472e+16,0.17300000000000001,4.49602484067711e+17,39.525999999999996,52.556000000000004,-3.3080000000000003,-6.117000000000001,0.0883,56.38399999999999,139.94799999999998,0.034,195.127,1.564,1.9380000000000002,1.579,1.575,0.159,57.239,62.201,120.053,627452638,1355080748.0,49.722,173987.0,0.20600000000000002,20303.0,19.104,1
-1062,9.743,9.499,9.602,9.742,37.774,2.03497315951483e+17,0.391,4.58294049176969e+17,36.029,53.503,-2.176,-19.737000000000002,0.0906,52.378,140.78,0.037000000000000005,185.15,1.5319999999999998,-3.287,1.561,1.5519999999999998,0.16399999999999998,74.32,21.781999999999996,208.858,659018631,1353787038.0,48.544,176000.0,0.19399999999999998,-10681.0,19.102999999999998,1
-30957,9.738,9.582,9.625,9.74,2.083,1.89443833959985e+17,0.40399999999999997,3.55423124651616e+17,31.035999999999998,51.825,-0.963,-13.148,0.0927,53.07,141.697,0.040999999999999995,186.925,1.722,8.463,1.6059999999999999,1.632,0.132,79.425,14.539000000000001,312.177,736748004,1468706509.0,47.233000000000004,181822.0,0.179,-69742.0,19.075,0
-59126,9.713,9.466000000000001,9.541,9.731,13.667,1.90019090757044e+17,0.406,2.41215630338118e+17,17.977,52.367,-0.841,-11.988,0.0881,39.833,142.01,0.045,152.129,1.6569999999999998,5.949,1.6369999999999998,1.6580000000000001,0.128,60.027,32.817,330.67900000000003,873176877,1167246259.0,45.37,195760.0,0.159,-182862.0,19.079,0
30280,9.701,9.501,9.521,9.727,18.320999999999998,8.26642497524245e+16,0.40700000000000003,2.82769893278786e+17,21.586,52.431000000000004,-1.227,-11.001,0.0852,57.155,142.882,0.048,200.47299999999998,1.608,4.922,1.662,1.643,0.11699999999999999,51.288999999999994,30.746,274.837,810526367,1735609134.0,48.63,197059.0,0.138,-10025.0,19.049,1
16013,9.716000000000001,9.716000000000001,9.61,9.731,2.072,1.27676811452243e+17,0.259,1.79918292595917e+17,14.136,51.427,-1.125,-1.2229999999999999,0.0867,50.443999999999996,143.453,0.052000000000000005,181.32299999999998,1.6969999999999998,-1.426,1.6540000000000001,1.661,0.13,53.691,22.206999999999997,244.86700000000002,753525784,1373777316.0,49.867,183347.0,0.12,94342.0,19.076,1
-54886,9.753,10.001,9.78,9.744,-5.934,1.25224681571717e+17,0.19399999999999998,3.6292749795165e+17,29.895,52.247,-0.665,2.642,0.0882,46.966,143.952,0.055999999999999994,170.97099999999998,1.5119999999999998,-8.743,1.6059999999999999,1.59,0.151,56.343999999999994,36.926,82.76100000000001,781610352,1365660475.0,50.077,179069.0,0.10300000000000001,182899.0,19.084,0
-51841,9.802,10.255999999999998,9.992,9.761000000000001,1.8,1.02304769505357e+17,0.09300000000000001,3.08814014008093e+17,25.91,51.705,-0.7070000000000001,-3.324,0.0854,49.718999999999994,144.453,0.06,178.018,1.4869999999999999,-7.523,1.565,1.53,0.17300000000000001,15.154000000000002,-10.205,151.27,806547503,1811956679.0,50.685,179017.0,0.08900000000000001,82174.0,19.117,1
-34336,9.81,10.093,10.025,9.764,4.388999999999999,7.32986927816446e+16,-0.011000000000000001,2.1212162622761e+17,16.499000000000002,51.685,-0.845,-6.88,0.0844,52.478,145.401,0.063,184.77200000000002,1.585,-6.6129999999999995,1.528,1.54,0.165,25.386999999999997,-29.603,212.416,853772377,1474353475.0,49.598,179439.0,0.076,-9314.0,19.279,1
-68508,9.801,9.879,9.97,9.762,1.6019999999999999,5.79348115533537e+16,-0.036000000000000004,1.25487539582125e+17,8.744,52.103,-0.405,-5.847,0.0873,36.854,145.827,0.067,140.04,1.32,-12.686,1.464,1.436,0.23399999999999999,39.836999999999996,-34.232,167.513,945056227,1226498197.0,46.576,185188.0,0.059000000000000004,-139495.0,19.233,0
-107124,9.764,9.555,9.806000000000001,9.75,12.991,1.2095427113297e+17,0.062,3.37864842284783e+17,25.84,52.663000000000004,-0.467,-4.147,0.0845,33.855,145.827,0.07,128.63299999999998,0.78,-47.549,1.228,1.094,0.5710000000000001,31.854,-28.122,153.671,1107135024,981568372.0,44.898,202418.0,0.038,-235687.0,19.242,1
14603,9.783999999999999,9.812000000000001,9.856,9.757,5.2379999999999995,7.97079862728662e+16,0.11,2.99161968871386e+17,23.706999999999997,52.051,-0.157,2.017,0.0869,58.793,146.62,0.073,201.352,0.764,-51.805,0.955,0.862,0.708,36.348,-22.294,131.935,1111341558,1436577688.0,50.227,198349.0,0.02,13442.0,19.24,1
-51515,9.802,9.941,9.886000000000001,9.764,3.742,9.08155276191598e+16,0.107,2.15982613222678e+17,16.307000000000002,51.902,-1.159,-9.568999999999999,0.0784,47.757,146.918,0.076,163.14600000000002,0.78,-40.916,0.775,0.775,0.71,63.007,-16.137999999999998,84.06700000000001,1115393395,1511418603.0,49.806999999999995,198546.0,0.004,117773.0,19.24,1
-138642,9.89,10.552,10.186,9.795,-0.19399999999999998,6.21768717872127e+16,0.027999999999999997,1.10001887131876e+17,7.987,51.516999999999996,-0.2,0.493,0.0886,56.062,147.634,0.079,196.125,0.7390000000000001,-5.2860000000000005,0.7609999999999999,0.757,0.706,75.52199999999999,-11.137,33.879,1077865504,1485339187.0,50.881,194530.0,-0.008,234209.0,19.302,0
-75883,9.911,10.382,10.216000000000001,9.804,-5.039,1.1021743995575e+17,-0.153,4.53781592600044e+16,3.3339999999999996,50.937,0.098,0.168,0.0855,53.88399999999999,148.107,0.08199999999999999,188.938,0.8490000000000001,11.09,0.789,0.8009999999999999,0.625,56.706,14.765999999999998,28.291,1061164218,1373999582.0,50.336999999999996,186280.0,-0.018000000000000002,5151.0,19.347,1
-105491,9.96,10.525,10.37,9.823,2.4459999999999997,8.29597202600528e+16,-0.36,1.40622818584949e+17,11.222999999999999,50.845,0.36700000000000005,3.068,0.087,60.755,149.321,0.086,216.696,0.8240000000000001,5.611000000000001,0.804,0.818,0.37799999999999995,66.9,14.242,28.564,960835809,2205782689.0,50.126000000000005,181050.0,-0.027000000000000003,14391.0,19.359,1
-93448,9.908999999999999,9.847999999999999,10.125,9.809,8.003,2.14539283522626e+17,-0.304,2.89848799699797e+17,21.671999999999997,52.426,0.077,-3.3,0.0844,45.986999999999995,149.895,0.08900000000000001,165.41400000000002,0.8170000000000001,10.654000000000002,0.83,0.825,0.071,72.415,11.109000000000002,33.757,892769503,1297591896.0,47.571000000000005,174435.0,-0.037000000000000005,-131545.0,19.308,1
-138258,9.892999999999999,9.756,10.02,9.806000000000001,12.287,2.24800720104676e+17,-0.13,3.64177712746764e+17,28.623,52.486999999999995,0.07,1.692,0.0859,44.085,150.221,0.092,157.608,0.779,-8.174,0.807,0.799,0.071,85.72399999999999,22.136999999999997,36.972,883865434,1370600859.0,48.132,167899.0,-0.048,-89081.0,19.225,1
-70940,9.882,9.743,9.916,9.804,12.775,3.00594842661522e+16,0.032,3.08329850299377e+17,23.851,52.227,0.9179999999999999,5.381,0.0915,61.043,151.27700000000002,0.096,227.995,0.805,-2.298,0.8009999999999999,0.7979999999999999,0.067,92.16,28.804000000000002,46.893,849548162,1521453019.0,50.985,165340.0,-0.055999999999999994,28879.0,19.234,0
-48505,9.971,10.497,10.205,9.836,-15.350999999999999,1.38546869978475e+17,0.035,1.440041508149e+17,10.819,51.312,1.2009999999999998,15.648,0.0907,62.912,152.43200000000002,0.1,238.024,0.754,-7.796,0.779,0.775,0.07400000000000001,59.643,15.319,40.823,843776772,1697492461.0,52.023,166756.0,-0.059000000000000004,172311.0,19.171,0
-72067,9.947000000000001,10.048,10.038,9.831,-9.468,1.04559642998912e+17,0.013999999999999999,7.16370749512742e+16,4.953,51.605,1.077,2.039,0.0905,54.536,153.291,0.10400000000000001,210.515,0.853,9.421,0.804,0.812,0.066,52.708,7.8389999999999995,38.945,743125326,1638528109.0,50.382,166871.0,-0.062,89428.0,19.233,0
-105104,10.004,10.437999999999999,10.234,9.853,-7.546,5.93235854841718e+16,-0.08800000000000001,1.83744859857435e+17,14.559000000000001,51.083999999999996,0.866,6.09,0.0907,59.973,154.373,0.10800000000000001,234.571,0.789,-1.935,0.799,0.805,0.06,33.829,6.806,26.719,623144803,1461276104.0,50.653999999999996,159817.0,-0.062,-9824.0,19.241,0
-54860,10.078,10.8,10.493,9.881,-2.5839999999999996,8.06108161540491e+16,-0.22899999999999998,9.94743844403351e+16,7.5120000000000005,50.924,2.535,19.811,0.10400000000000001,62.722,155.969,0.113,247.283,0.777,3.1239999999999997,0.8059999999999999,0.794,0.06,25.534000000000002,0.63,25.511999999999997,557490349,1595837730.0,52.074,150871.0,-0.06,3200.0,19.3,0
-100956,10.137,10.895999999999999,10.69,9.906,-6.688,9.50071606854299e+16,-0.452,1.02629101122769e+17,8.322000000000001,50.294,3.083,22.333000000000002,0.10300000000000001,50.225,157.19,0.11699999999999999,207.8,0.831,-2.569,0.799,0.8059999999999999,0.063,14.81,-7.037000000000001,42.135,461520108,1198153425.0,51.028,142474.0,-0.055999999999999994,27518.0,19.299,1
-96750,10.232999999999999,11.255,10.978,9.943,1.463,7.2013435648375e+16,-0.632,2.32719681739237e+17,20.413,50.553999999999995,1.4869999999999999,8.818,0.0935,47.177,157.965,0.122,196.826,0.765,-3.049,0.7909999999999999,0.789,0.066,33.656,-11.159,49.361999999999995,380623917,1210959704.0,50.068999999999996,128032.0,-0.053,-17721.0,19.364,0
-48541,10.282,11.123,11.042,9.966000000000001,-9.301,5.97049127049005e+16,-0.72,1.50069956335585e+17,11.921,50.809,1.6340000000000001,13.380999999999998,0.10400000000000001,50.463,158.857,0.127,207.107,0.795,2.292,0.797,0.7909999999999999,0.066,32.882,-19.015,29.643,388245279,1263828526.0,53.172,137657.0,-0.046,46006.0,19.320999999999998,0
-7302,10.338,11.142999999999999,11.103,9.993,-13.013,3.40565314467419e+16,-0.782,9.99608619420511e+16,7.853,50.54600000000001,1.607,13.7,0.10300000000000001,57.108999999999995,160.077,0.132,229.058,0.799,-3.7710000000000004,0.787,0.792,0.055999999999999994,18.585,-17.008,24.671999999999997,417770631,1505314661.0,53.501999999999995,147927.0,-0.035,96744.0,19.336,1
22835,10.397,11.197000000000001,11.187999999999999,10.02,-12.882,4.60848777556832e+16,-0.8340000000000001,1.80102748632944e+17,15.350999999999999,50.403,2.617,24.951,0.113,60.147,161.501,0.13699999999999998,239.752,0.8079999999999999,5.587999999999999,0.8009999999999999,0.8029999999999999,0.039,29.929000000000002,-14.434000000000001,12.224,428016298,1641504550.0,53.464,156803.0,-0.021,130236.0,19.307000000000002,1
-8551,10.41,10.892000000000001,11.05,10.033,-9.046,3.57317130543271e+16,-0.815,1.03176097499127e+17,7.974,50.718,1.827,15.367,0.105,56.336000000000006,162.946,0.142,231.0,0.83,4.454,0.813,0.818,0.046,48.94,-7.669,5.516,418884971,1610159750.0,52.067,160097.0,-0.006999999999999999,-34751.0,19.245,1
-296749,10.37,10.344000000000001,10.720999999999998,10.027999999999999,3.49,1.53731386838188e+17,-0.611,1.89516585428666e+17,14.097999999999999,51.68899999999999,2.044,8.666,0.113,65.383,164.803,0.147,261.94,0.816,2.065,0.818,0.8190000000000001,0.042,53.001999999999995,-4.302,2.289,411935610,1400883533.0,50.516000000000005,160429.0,0.006,-100674.0,19.244,1
-135623,10.482000000000001,11.222999999999999,11.017999999999999,10.073,-10.95,1.21988304584021e+17,-0.47600000000000003,5.12421917365614e+16,3.762,50.797,3.029,18.083,0.122,55.022,166.515,0.153,237.83700000000002,0.72,-10.892000000000001,0.789,0.77,0.069,53.483999999999995,1.5859999999999999,2.248,388634223,1229937144.0,51.857,163130.0,0.018000000000000002,-51627.0,19.245,0
-29023,10.409,10.287,10.588,10.057,-15.15,9.84909617573082e+16,-0.326,1.05792616793789e+17,7.765,51.185,3.773,36.094,0.127,45.598,167.455,0.159,210.89,0.865,4.217,0.8,0.809,0.08199999999999999,5.537999999999999,-20.221,42.824,402344895,1180980818.0,49.655,162437.0,0.028999999999999998,-80672.0,19.148,0
38888,10.344000000000001,9.849,10.254000000000001,10.043,3.4819999999999998,1.14810241841124e+17,-0.096,1.64837824928751e+17,11.876,51.778,1.89,8.072000000000001,0.11199999999999999,45.099,168.294,0.16399999999999998,209.399,0.7929999999999999,-2.7539999999999996,0.7929999999999999,0.805,0.08199999999999999,2.64,-35.674,154.382,412726470,1070215675.0,50.223,158576.0,0.037000000000000005,-8189.0,19.093,0
86717,10.28,9.6,9.961,10.027999999999999,6.682,1.81770364538684e+17,0.281,2.58325042094763e+17,18.059,52.71,1.1520000000000001,14.966,0.11900000000000001,63.917,169.732,0.17,270.347,0.7070000000000001,-1.798,0.789,0.762,0.107,1.166,-56.698,462.73400000000004,449193133,2095350889.0,51.523999999999994,145148.0,0.046,-10819.0,19.125999999999998,0
6542,10.177,9.137,9.562999999999999,9.998,-1.153,1.19341240331378e+17,0.531,1.76349018754444e+17,12.614,51.857,-1.3430000000000002,-12.450999999999999,0.099,47.449,170.71400000000003,0.175,217.449,0.754,-12.84,0.752,0.745,0.109,0.48,-100.796,1292.0,484726121,1367216005.0,49.5,143270.0,0.052000000000000005,-3519.0,19.035,1
11061,10.127,9.275,9.442,9.985,8.547,1.06733066020019e+17,0.68,1.56971190263582e+17,11.055,51.873999999999995,-2.17,-1.033,0.10400000000000001,45.343,171.63,0.18100000000000002,209.275,0.72,-9.249,0.727,0.7290000000000001,0.109,30.074,-82.00399999999999,1397.0,497725495,1720048802.0,49.198,143429.0,0.055999999999999994,-33440.0,19.005,1
27372,10.024,8.898,9.14,9.953,4.212,6.39050443267676e+16,0.823,2.93851917314272e+17,21.775,52.333,-3.1860000000000004,-16.831,0.0942,39.656,172.364,0.18600000000000003,186.638,0.763,7.837000000000001,0.746,0.747,0.102,30.381,-82.19200000000001,1221.0,509795869,1311916945.0,46.91,148204.0,0.055999999999999994,-158296.0,18.952,1
